participant_x,AQ_score,Gender,participant_y,BlockType,Alpha_Win,Theta_Win,Rho_Win,Alpha_Loss,Theta_Loss,Rho_Loss,Neg_LL,BIC,MatchedID,Rho_Index,Ambi_Index_Alpha_Win,Ambi_Index_Alpha_Loss,Ambi_Index_Rho_Win,Ambi_Index_Rho_Loss
beka93,9,female,beka93,social,0.5599884043713612,4.132920136345566,0.924377550077147,0.3042633956051016,1.4316230747929355,0.4999999992941517,25.896582058247663,75.02037018194267,beka93,0.42437755078299527,0.11471261229817176,-0.11019775162294532,0.010414479292154666,-6.017433120675264e-07
beka93,9,female,beka93,nonsocial,0.674701016669533,4.588862085896386,0.9347920293693016,0.1940656439821563,1.0,0.4999993975508396,24.095680588807873,71.4185672430631,beka93,0.434792631818462,0.11471261229817176,-0.11019775162294532,0.010414479292154666,-6.017433120675264e-07
beka95,12,male,beka95,nonsocial,0.8072943998233322,4.342214824526536,0.9404196712563768,0.0999379850054751,1.0424003362194707,0.4993693505592245,22.552327591217303,68.33186124788196,beka95,0.44105032069715233,0.14135122951073797,0.0529354497960916,0.8734204336853653,-0.0006395941001755556
beka95,12,male,beka95,social,0.6659431703125942,1.0,0.0669992375710116,0.0470025352093835,4.130741276859696,0.5000089446594,32.37402768468204,87.97526143481143,beka95,-0.43300970708838843,0.14135122951073797,0.0529354497960916,0.8734204336853653,-0.0006395941001755556
brte95,19,female,brte95,nonsocial,0.473447738651212,2.1643732057858847,0.3619157676214797,0.6855568709178688,1.0,0.4999999995433337,33.45653539768639,90.14027686082012,brte95,-0.13808423192185398,-0.11324086810110329,0.17605329093726607,-0.20401185501788488,2.750809453300196e-05
brte95,19,female,brte95,social,0.5866886067523153,2.5626865490172888,0.5659276226393646,0.5095035799806027,1.0,0.4999724914488007,32.82757335024472,88.88235276593679,brte95,0.0659551311905639,-0.11324086810110329,0.17605329093726607,-0.20401185501788488,2.750809453300196e-05
clwe99,13,male,clwe99,nonsocial,0.8162202121503569,3.792166397444529,0.89689305620758,0.7973572605541267,2.114226190666151,0.4999999997975832,21.107237705719825,65.441681476887,clwe99,0.3968930564099968,0.17120705874062014,0.5578374569294057,-0.039422061551163234,1.197718285239624e-05
clwe99,13,male,clwe99,social,0.6450131534097368,4.810313655080581,0.9363151177587432,0.239519803624721,1.0,0.4999880226147308,22.02999567249058,67.2871974104285,clwe99,0.4363270951440124,0.17120705874062014,0.5578374569294057,-0.039422061551163234,1.197718285239624e-05
copr92,9,female,copr92,social,0.4987560757578696,2.345273064596522,0.2914740184991797,0.4309373642107569,1.0,0.499999999906572,33.81367973569641,90.85456553684016,copr92,-0.2085259814073923,0.25390957924739266,-0.3345712193672483,-0.176512345936404,3.371132144674993e-05
copr92,9,female,copr92,nonsocial,0.7526656550052623,1.0,0.1149616725627757,0.0963661448435086,3.336715917344294,0.5000337112280188,34.02482329744236,91.27685266033208,copr92,-0.3850720386652431,0.25390957924739266,-0.3345712193672483,-0.176512345936404,3.371132144674993e-05
djlu96,11,male,djlu96,nonsocial,0.8326808363596674,2.2183376022832,0.8742626055993727,0.0843782108777989,1.0,0.5097644186619454,32.72570005635437,88.67860617815609,djlu96,0.3644981869374273,0.2394136950057103,-0.3666385127861621,0.10783691487719615,0.009764581846928744
djlu96,11,male,djlu96,social,0.5932671413539571,3.4946683327832604,0.7664256907221766,0.451016723663961,1.0,0.4999998368150167,28.417809766078733,80.06282559760481,djlu96,0.2664258539071599,0.2394136950057103,-0.3666385127861621,0.10783691487719615,0.009764581846928744
dmal96,3,male,dmal96,social,0.7112647952757093,4.749151178212151,0.939759847461274,0.1406076029427549,1.0,0.500961499562767,22.420074827326737,68.06735572010082,dmal96,0.4387983478985069,0.07092158620975486,0.15073744428250122,0.0033870043898672764,-0.0008598749828444552
dmal96,3,male,dmal96,nonsocial,0.7821863814854642,4.982104195593782,0.9431468518511412,0.2913450472252561,1.426877195869693,0.5001016245799226,19.153078746230847,61.53336355790904,dmal96,0.44304522727121864,0.07092158620975486,0.15073744428250122,0.0033870043898672764,-0.0008598749828444552
elgr00,4,female,elgr00,nonsocial,0.7987390804177031,5.305733073788773,0.9602010055291974,0.1059532908447491,3.064504995791698,0.5000000214466179,15.38081393267636,53.98883393080007,elgr00,0.4602009840825795,0.01435406634554326,-0.1444527054213363,0.014175201798611425,-9.733757310503854e-06
elgr00,4,female,elgr00,social,0.7843850140721599,4.981172911870158,0.946025803730586,0.2504059962660854,1.0,0.5000097552039284,11.62550483884726,46.47821574314187,elgr00,0.44601604852665755,0.01435406634554326,-0.1444527054213363,0.014175201798611425,-9.733757310503854e-06
elmi00,1,female,elmi00,nonsocial,0.6857522588130488,3.635670353308312,0.5199942361842428,0.5000000020777081,1.0,0.5000683782227511,30.48942044158756,84.20604694862246,elmi00,0.01992585796149171,-0.027993625144493217,-0.2680007613161318,-0.20961209556089833,0.0038358745478598855
elmi00,1,female,elmi00,social,0.713745883957542,4.026854676555885,0.7296063317451411,0.7680007633938399,1.0,0.4962325036748912,29.62612746148851,82.47946098842436,elmi00,0.23337382807024992,-0.027993625144493217,-0.2680007613161318,-0.20961209556089833,0.0038358745478598855
fake01,17,female,fake01,social,0.7801611569632079,2.5279992624565173,0.7807042554673544,0.7105113106925581,1.0,0.5000000001051925,28.581297252688625,80.3898005708246,fake01,0.2807042553621619,0.014557532422508013,-0.27702823532517484,0.06265760188431124,6.567562049752951e-10
fake01,17,female,fake01,nonsocial,0.7947186893857159,2.6452080976605448,0.8433618573516657,0.4334830753673833,1.0,0.5000000007619487,29.61080688635628,82.4488198381599,fake01,0.34336185658971696,0.014557532422508013,-0.27702823532517484,0.06265760188431124,6.567562049752951e-10
fegr98,9,male,fegr98,nonsocial,0.7923278481121813,4.76538810405094,0.943628958526201,0.2766128575900907,1.1269485091948372,0.4993228448585693,11.25086983745062,45.72894574034859,fegr98,0.4443061136676317,-0.021495659680753065,0.1147791599843796,-0.004689507881608601,-0.0006797819594342447
fegr98,9,male,fegr98,social,0.8138235077929343,4.848408078265501,0.9483184664078096,0.1618336976057111,1.5806098357609697,0.5000026268180036,12.206800934251024,47.6408079339494,fegr98,0.44831583958980603,-0.021495659680753065,0.1147791599843796,-0.004689507881608601,-0.0006797819594342447
flcs96,9,female,flcs96,nonsocial,0.8298767543331175,3.9919654636814736,0.9435708748528968,0.1354851305487857,2.346273622822728,0.4997448785303748,12.028110605248562,47.28342727594448,flcs96,0.443825996322522,-0.014599800997707524,0.0682691994270383,0.012030762872904388,-7.955153499850098e-05
flcs96,9,female,flcs96,social,0.844476555330825,3.616208036027243,0.9315401119799924,0.0672159311217474,1.7017103148222263,0.4998244300653733,14.886911741150422,53.00102954774819,flcs96,0.4317156819146191,-0.014599800997707524,0.0682691994270383,0.012030762872904388,-7.955153499850098e-05
flre91,11,male,flre91,nonsocial,0.7231019074519943,4.868403674083332,0.9305733889556737,0.6941285282388334,1.4003343989290775,0.4987303057813068,14.410803983151858,52.048814031751064,flre91,0.43184308317436687,-0.07570916905041003,0.5267284796642516,-0.023253491852192387,-0.0012700530173095914
flre91,11,male,flre91,social,0.7988110765024043,5.4674256319837005,0.953826880807866,0.1674000485745818,1.0461518171840418,0.5000003587986164,18.790365077200995,60.80793621984934,flre91,0.45382652200924967,-0.07570916905041003,0.5267284796642516,-0.023253491852192387,-0.0012700530173095914
flsc98,11,male,flsc98,nonsocial,0.823740894181981,4.907837542619322,0.952142347783144,0.1388885933271553,2.3395224985109784,0.5000031651839278,13.169103449575791,49.565412964598934,flsc98,0.45213918259921615,0.03358785664880004,0.024922788876658303,-0.008159933279281995,8.774181031456774e-06
flsc98,11,male,flsc98,social,0.790153037533181,5.777225095087516,0.960302281062426,0.113965804450497,2.3552035161731397,0.4999943910028964,14.463277462799514,52.153760991046376,flsc98,0.4603078900595296,0.03358785664880004,0.024922788876658303,-0.008159933279281995,8.774181031456774e-06
flto91,7,female,flto91,social,0.7602012597488061,4.364115989535193,0.9204329412216574,0.2654338489231932,1.0,0.4999999991201332,26.17700689007404,75.58121984559543,flto91,0.4204329421015242,-0.32142261977564945,0.25789953134804067,-0.1371695400049624,-1.7849111078049873e-10
flto91,7,female,flto91,nonsocial,0.4387786399731567,3.2297301470911446,0.783263401216695,0.5233333802712339,1.0,0.4999999989416421,27.3959765222332,78.01915910991374,flto91,0.2832634022750529,-0.32142261977564945,0.25789953134804067,-0.1371695400049624,-1.7849111078049873e-10
gava97,7,female,gava97,nonsocial,0.7260981500104099,4.350897292155364,0.9081777554455878,0.6506401611957797,1.0,0.4999951989535832,19.11648942864121,61.46018492272976,gava97,0.4081825564920046,0.19738737016049412,0.439049338013078,0.02048541514173785,-4.79714921408636e-06
gava97,7,female,gava97,social,0.5287107798499158,4.31816923258989,0.8876923403038499,0.2115908231827017,1.0,0.4999999961027973,26.769743481084703,76.76669302761675,gava97,0.38769234420105264,0.19738737016049412,0.439049338013078,0.02048541514173785,-4.79714921408636e-06
gefr88,12,male,gefr88,social,0.7662074980246902,5.091922851801444,0.9339689254314386,0.2568141027004031,1.0,0.5000051176308081,20.302575245364245,63.83235655617584,gefr88,0.4339638078006305,-0.028725661931575552,0.2908905955930094,-0.00833714717342704,-6.522559991839483e-06
gefr88,12,male,gefr88,nonsocial,0.7374818360931147,4.813641102959603,0.9256317782580116,0.5477046982934125,1.2851644715642307,0.4999985950708163,14.82090995012905,52.86902596570545,gefr88,0.4256331831871953,-0.028725661931575552,0.2908905955930094,-0.00833714717342704,-6.522559991839483e-06
giba96,10,male,giba96,social,0.8043723153915915,4.8954084062558225,0.9515573362818112,0.1082280064018241,2.024409114348061,0.4999859226080043,14.511467672018274,52.250141409483895,giba96,0.4515714136738069,-0.0033759579861734057,-0.031554487531777906,0.002959106502637643,1.398568180421833e-05
giba96,10,male,giba96,nonsocial,0.8009963574054181,4.987338555583472,0.9545164427844488,0.0766735188700462,2.6168285000092855,0.4999999082898085,14.63323636167903,52.49367878880541,giba96,0.4545165344946403,-0.0033759579861734057,-0.031554487531777906,0.002959106502637643,1.398568180421833e-05
guek86,9,female,guek86,nonsocial,0.6611737301378603,4.197151183832021,0.7818923655493093,0.7474116133931235,1.0,0.5000008406834137,24.469205634112583,72.16561733367251,guek86,0.28189152486589564,-0.09263329898525119,0.628276729583889,-0.12420244708549111,1.8146384051509479e-06
guek86,9,female,guek86,social,0.7538070291231115,4.093543571773055,0.9060948126348004,0.1191348838092344,1.0,0.4999990260450085,28.65676863280503,80.5407433310574,guek86,0.4060957865897919,-0.09263329898525119,0.628276729583889,-0.12420244708549111,1.8146384051509479e-06
hese83,5,male,hese83,social,0.4997508823100669,4.447954888600395,0.6616442766194748,0.4275931649197296,1.0,0.4999428297501107,29.426520348601755,82.08024676265086,hese83,0.1617014468693641,-0.13213590685815274,0.1874894681740668,0.040173950060123254,-0.00269123013982997
hese83,5,male,hese83,nonsocial,0.3676149754519142,3.2131966865368047,0.701818226679598,0.6150826330937964,1.0,0.4972515996102807,28.03352107546223,79.29424821637181,hese83,0.20456662706931733,-0.13213590685815274,0.1874894681740668,0.040173950060123254,-0.00269123013982997
chpo96,8,male,chpo96,nonsocial,0.7401395474240937,3.753188352751792,0.7883823857319947,0.8163670522139976,1.0,0.5000003059548684,28.323397270609306,79.87400060666596,chpo96,0.28838207977712627,-0.01178336935485147,0.13787572749917887,-0.11711692480585434,4.6442120293921363e-07
chpo96,8,male,chpo96,social,0.7519229167789452,4.748907672072867,0.905499310537849,0.6784913247148188,1.0,0.4999998415336655,19.226513277997984,61.68023262144332,chpo96,0.40549946900418354,-0.01178336935485147,0.13787572749917887,-0.11711692480585434,4.6442120293921363e-07
ivmi00,5,female,ivmi00,nonsocial,0.4999999990537116,3.6323081684629392,0.8615995281027357,0.1345274247785018,1.0,0.5030224488851962,31.95058352245431,87.12837311035597,ivmi00,0.35857707921753945,-0.011164839253632652,-0.01872639126945519,0.14803866764046714,0.005445948821650393
ivmi00,5,female,ivmi00,social,0.5111648383073443,3.965439548293226,0.7135608604622685,0.153253816047957,1.0,0.4975765000635458,32.98293931464138,89.1930846947301,ivmi00,0.2159843603987227,-0.011164839253632652,-0.01872639126945519,0.14803866764046714,0.005445948821650393
jame99,7,male,jame99,social,0.7812550361407299,4.744233966381301,0.9287273953620832,0.4016314755419702,1.0,0.499998581069015,21.284162164838985,65.79553039512533,jame99,0.42872881429306814,0.03130423174049579,-0.2723919697813585,-0.035086561085770906,6.93430500884884e-05
jame99,7,male,jame99,nonsocial,0.8125592678812257,3.3624612545488475,0.8936408342763122,0.1292395057606117,1.0,0.5000679241191035,29.926382288914898,83.07997064327714,jame99,0.39357291015720874,0.03130423174049579,-0.2723919697813585,-0.035086561085770906,6.93430500884884e-05
joab01,8,female,joab01,nonsocial,0.7963077930940609,4.139172388354401,0.9392450713661302,0.2351317163012714,1.8381907950914345,0.5000000940682043,11.45595370801201,46.13911348147137,joab01,0.4392449772979259,-0.01848277855558511,0.073035197947074,0.004250528728958591,0.00011304783856203038
joab01,8,female,joab01,social,0.814790571649646,3.5880202604952376,0.9349945426371716,0.1620965183541974,2.290357706734213,0.4998870462296423,11.372557765595378,45.9723215966381,joab01,0.4351074964075293,-0.01848277855558511,0.073035197947074,0.004250528728958591,0.00011304783856203038
juzi87,12,female,juzi87,nonsocial,0.7555759066297422,3.418057023781275,0.6812776293399568,0.4942780856444796,1.0,0.4999983396362809,28.25869997792823,79.74460602130381,juzi87,0.18127928970367596,0.42861307379632296,-0.05494519779143503,0.14495781560683718,-1.6536275602163641e-06
juzi87,12,female,juzi87,social,0.3269628328334192,3.607889160098939,0.5363198137331197,0.5492232834359146,1.0,0.4999999932638411,31.572853266378715,86.37291259820478,juzi87,0.03631982046927856,0.42861307379632296,-0.05494519779143503,0.14495781560683718,-1.6536275602163641e-06
kaba96,9,female,kaba96,nonsocial,0.7902759335419639,5.389024946340966,0.9585261692593996,0.0982196243510733,2.429784908586434,0.5000000161845993,15.57264483043498,54.37249572631731,kaba96,0.45852615307480027,0.003761160812065789,-0.0100729773639643,-0.001396801292480765,-0.0003418843550060391
kaba96,9,female,kaba96,social,0.7865147727298981,5.759306456221,0.9599229705518804,0.1082926017150376,2.366140436112252,0.5003419005396054,14.486635896833034,52.20047785911342,kaba96,0.459581070012275,0.003761160812065789,-0.0100729773639643,-0.001396801292480765,-0.0003418843550060391
kaho97,8,female,kaho97,nonsocial,0.7834205425189585,4.690915915867685,0.9379916321910652,0.3681720037291727,1.463362758087491,0.4999999984376522,21.427998198277763,66.08320246200287,kaho97,0.437991633753413,0.19614582141865178,0.11488908649738289,0.03325528575689096,-7.2674144453444e-06
kaho97,8,female,kaho97,social,0.5872747211003068,4.146841392798756,0.9047363464341742,0.2532829172317898,1.0,0.5000072658520975,25.845615204525085,74.91843647449753,kaho97,0.4047290805820767,0.19614582141865178,0.11488908649738289,0.03325528575689096,-7.2674144453444e-06
kasi98,8,female,kasi98,social,0.7980975534160266,4.6141341663539395,0.9458862685056552,0.1278618421836013,1.5925018131812074,0.5000013786427394,12.820726879904228,48.86865982525581,kasi98,0.44588488986291575,0.017146788060566354,-0.0337560678385566,-0.001873270540126759,2.3535032862564975e-06
kasi98,8,female,kasi98,nonsocial,0.815244341476593,4.266513848000148,0.9440129979655284,0.0941057743450447,2.0081879256797457,0.5000037321460257,14.51530946931504,52.25782500407743,kasi98,0.44400926581950273,0.017146788060566354,-0.0337560678385566,-0.001873270540126759,2.3535032862564975e-06
leas96,4,female,leas96,social,0.3058360061073579,3.409013140999771,0.8118125730169697,0.2592218259157235,1.0,0.4995389164565612,31.40387791139248,86.03496188823232,leas96,0.31227365656040856,0.4872097834982915,-0.1573603277189828,0.09823073423954787,0.00046108309736364594
leas96,4,female,leas96,nonsocial,0.7930457896056494,4.135341372311415,0.9100433072565176,0.1018614981967407,1.0,0.4999999995539248,28.480385032450616,80.18797613034857,leas96,0.4100433077025928,0.4872097834982915,-0.1573603277189828,0.09823073423954787,0.00046108309736364594
lira02,16,female,lira02,social,0.7623581685553144,3.419128165378662,0.6332387784392902,0.8466595446592352,1.0,0.499999920604685,27.62835512199433,78.48391630943601,lira02,0.1332388578346052,-0.44882379450924775,-0.3482366393967498,0.16058557449922217,-0.00031871967807139967
lira02,16,female,lira02,nonsocial,0.3135343740460666,3.809728494891963,0.7938243529385124,0.4984229052624854,1.0,0.4996812009266136,25.227914621946383,73.68303530934011,lira02,0.2941431520118988,-0.44882379450924775,-0.3482366393967498,0.16058557449922217,-0.00031871967807139967
maar97,13,female,maar97,social,0.7980764106940836,4.446623014815328,0.9440794250805152,0.106577781870481,1.5698202215475867,0.5001645723122351,14.264254381226191,51.75571482789973,maar97,0.44391485276828013,-0.01464658003657282,0.030829691421430383,0.0010834513916011534,-0.00016457163728633706
maar97,13,female,maar97,nonsocial,0.7834298306575108,4.8065787980231995,0.9451628764721164,0.1374074732919114,1.0021493755863968,0.5000000006749488,13.424823602083926,50.0768532696152,maar97,0.4451628757971676,-0.01464658003657282,0.030829691421430383,0.0010834513916011534,-0.00016457163728633706
mabe00,4,male,mabe00,nonsocial,0.7305420376888658,2.5741740137056333,0.7750817726150642,0.4181725362103398,1.0,0.4985755567862315,30.885292001657344,84.99779006876204,mabe00,0.27650621582883267,0.035255065360538795,0.277090854824606,-0.10514903159163258,0.0020051692757649953
mabe00,4,male,mabe00,social,0.695286972328327,3.4318317681136437,0.8802308042066967,0.1410816813857338,1.0,0.4965703875104665,29.826904892149106,82.88101584974555,mabe00,0.38366041669623024,0.035255065360538795,0.277090854824606,-0.10514903159163258,0.0020051692757649953
mada01,6,female,mada01,nonsocial,0.7814686416257652,5.10604982397261,0.9460317926493944,0.1655817324535702,1.0,0.4968174146040083,21.379454809837803,65.98611568512295,mada01,0.4492143780453861,0.25322038518943557,0.016792741961960983,0.010892768516105988,-0.0030652559944783775
mada01,6,female,mada01,social,0.5282482564363297,4.809171725632304,0.9351390241332884,0.1487889904916092,1.0,0.4998826705984867,23.391922578242323,70.011051221932,mada01,0.43525635353480174,0.25322038518943557,0.016792741961960983,0.010892768516105988,-0.0030652559944783775
maro96,9,female,maro96,social,0.7056293044985484,3.5588939775051407,0.890877459209755,0.4654697259499781,1.0,0.4999999994437095,27.242140718587265,77.71148750262188,maro96,0.39087745976604554,0.06959159737393794,0.20068176216574934,0.05298239388861259,-8.86620638018698e-09
maro96,9,female,maro96,nonsocial,0.7752209018724864,5.156175901676787,0.9438598530983676,0.6661514881157274,1.0,0.4999999905775031,18.47492405669108,60.17705417882951,maro96,0.4438598625208645,0.06959159737393794,0.20068176216574934,0.05298239388861259,-8.86620638018698e-09
matr95,9,male,matr95,social,0.4590968124113109,1.0,0.2880882633132377,0.4999999698992239,1.0,0.5003309312375146,33.77594879812639,90.77910366170012,matr95,-0.21224266792427687,0.04444671217230872,-0.2464045081869265,0.5192375380409977,-0.00038891137925928243
matr95,9,male,matr95,nonsocial,0.5035435245836196,3.0915864927709396,0.8073258013542354,0.2535954617122974,1.0,0.4999420198582553,31.027953294345465,85.28311265413828,matr95,0.30738378149598006,0.04444671217230872,-0.2464045081869265,0.5192375380409977,-0.00038891137925928243
mida99,12,female,mida99,nonsocial,0.7649187377609705,4.5921035350998185,0.942639685417888,0.0618906851058742,1.1147449505018738,0.499910138821758,23.717230388798207,70.66166684304376,mida99,0.44272954659613,0.4039524889701183,-0.6553793093077132,0.6982236671793907,-0.00014694204090909269
mida99,12,female,mida99,social,0.3609662487908522,2.696296094967654,0.2444160182384973,0.7172699944135874,1.0,0.5000570808626671,33.41562315851691,90.05845238248116,mida99,-0.2556410626241698,0.4039524889701183,-0.6553793093077132,0.6982236671793907,-0.00014694204090909269
mike91,6,female,mike91,social,0.7435624079358671,4.514392305475602,0.893489254804084,0.3015856397815272,1.0,0.4999999998302216,24.29264141141141,71.81248888827017,mike91,0.39348925497386245,-0.22690035746773518,0.42256985348930354,-0.04897133482224569,6.28158862969741e-06
mike91,6,female,mike91,nonsocial,0.516662050468132,3.228404312819361,0.8445179199818383,0.7241554932708307,1.0,0.5000062814188513,28.91359763686333,81.054401339174,mike91,0.34451163856298705,-0.22690035746773518,0.42256985348930354,-0.04897133482224569,6.28158862969741e-06
mipe92,8,male,mipe92,nonsocial,0.5016174182551,4.198070426266225,0.8633183608332771,0.588915887158177,1.0,0.4999999974831115,19.860415853641815,62.94803777273098,mipe92,0.36331836335016554,0.0016208806422010058,0.0903068649640319,0.28053974357835176,0.0025385403287225272
mipe92,8,male,mipe92,social,0.499996537612899,2.973285316075384,0.5827786172549253,0.4986090221941451,1.0,0.497461457154389,31.08897340531827,85.40515287608389,mipe92,0.0853171601005363,0.0016208806422010058,0.0903068649640319,0.28053974357835176,0.0025385403287225272
mira97,7,female,mira97,nonsocial,0.5603483594674445,4.275635714395089,0.9299883864202136,0.4242465172333401,1.0,0.4999997585892399,21.678387326952972,66.58398071935329,mira97,0.42998862783097375,-0.150446601746424,0.0759921663516257,-0.014844082666215175,-3.187857101433211e-05
mira97,7,female,mira97,social,0.7107949612138685,4.720132380253908,0.9448324690864288,0.3482543508817144,2.443366042618323,0.5000316371602542,20.070469661916004,63.36814538927936,mira97,0.4448008319261746,-0.150446601746424,0.0759921663516257,-0.014844082666215175,-3.187857101433211e-05
nedo99,21,female,nedo99,nonsocial,0.8162709300094436,5.628347757727303,0.9594586557380652,0.2309620195929807,2.8536264312035406,0.5000000023041237,15.214512355966685,53.65623077738071,nedo99,0.45945865343394154,0.05381736458998121,0.059242781360319824,0.006651504425854604,7.952674320743647e-07
nedo99,21,female,nedo99,social,0.7624535654194624,5.4460232774252475,0.9528071513122106,0.1717192382326609,1.6231640509018943,0.4999992070366916,16.498643731270413,56.22449352798817,nedo99,0.452807944275519,0.05381736458998121,0.059242781360319824,0.006651504425854604,7.952674320743647e-07
nito82,25,female,nito82,nonsocial,0.5598295104627214,1.0,0.092001887172168,0.0547853338705502,4.038312322250116,0.5002538607540179,31.216976977442545,85.66116002033243,nito82,-0.4082519735818499,0.27675154399095175,-0.4452135141196342,-0.35197022567461417,0.00025499740110018765
nito82,25,female,nito82,social,0.2830779664717697,3.716896106923425,0.4439721128467822,0.4999988479901844,1.0,0.4999988633529177,31.877743278222436,86.98269262189223,nito82,-0.056026750506135536,0.27675154399095175,-0.4452135141196342,-0.35197022567461417,0.00025499740110018765
niuz81,14,male,niuz81,social,0.5101053766779714,1.0,0.3522116844966707,0.2546345855731284,1.0,0.4999999994364176,34.45726549249091,92.14173705042916,niuz81,-0.14778831493974692,-0.10210377521252961,0.439280148659075,0.1578325098119429,5.476541997673223e-10
niuz81,14,male,niuz81,nonsocial,0.4080016014654418,2.7846633625945594,0.5100441943086136,0.6939147342322034,1.0,0.4999999999840718,32.57872880945821,88.38466368436377,niuz81,0.010044194324541789,-0.10210377521252961,0.439280148659075,0.1578325098119429,5.476541997673223e-10
node99,9,female,node99,nonsocial,0.7676867594959814,4.783122727896927,0.939609730866867,0.4419967368155508,1.0,0.4999999664963797,20.56792759306979,64.36306125158693,node99,0.4396097643704874,-0.008601379192723413,-0.04491094408186741,0.0843534086487413,-0.00019012452100719557
node99,9,female,node99,social,0.7762881386887048,3.759379799766316,0.8552563222181258,0.4869076808974182,1.0,0.5001900910173869,22.673398503539744,68.57400307252684,node99,0.3550662312007389,-0.008601379192723413,-0.04491094408186741,0.0843534086487413,-0.00019012452100719557
nona99,20,male,nona99,social,0.5369101776050225,4.198457657824415,0.818637291198351,0.5000032140841066,1.0,0.501311459968877,23.637359401991265,70.50192486942987,nona99,0.317325831229474,0.18311984972713502,-0.11286077511652015,-0.08295243414607867,-0.010860394858678624
nona99,20,male,nona99,nonsocial,0.7200300273321575,3.779773305925971,0.7356848570522724,0.3871424389675865,1.0,0.4904510651101984,28.27992487603618,79.7870558175197,nona99,0.24523379194207395,0.18311984972713502,-0.11286077511652015,-0.08295243414607867,-0.010860394858678624
pada94,14,female,pada94,social,0.7922265358594305,5.097697178679438,0.9462711093927122,0.1869190887924035,1.0,0.4999999942759175,22.200646662212637,67.62849938987262,pada94,0.4462711151167947,-0.2226037330809295,0.39635340685489373,-0.09893528261638096,2.644643720683959e-08
pada94,14,female,pada94,nonsocial,0.569622802778501,3.679576927354023,0.8473358267763312,0.5832724956472972,1.0,0.5000000207223547,25.32592032044951,73.87904670634637,pada94,0.3473358060539765,-0.2226037330809295,0.39635340685489373,-0.09893528261638096,2.644643720683959e-08
papa97,9,male,papa97,social,0.4996966054029462,3.177598449159999,0.7508134632819007,0.408971503206326,1.0,0.5000000019994597,30.778325439019103,84.78385694348556,papa97,0.250813461282441,0.0009346955634340071,0.18649208890878988,-0.04268116462972449,-0.000384842347643799
