stim,ParticipantAnswer,high_prob_choice,Reward,CorrectAns_participant,BlockType,ParticipantID,TrialNumber,RunNumber,BlockNumber
28,B,B,1,True,nonsocial,pavi95,0,0,0.0
44,A,B,1,False,nonsocial,pavi95,1,0,0.0
14,B,A,0,False,nonsocial,pavi95,2,0,0.0
68,A,A,1,True,nonsocial,pavi95,3,0,0.0
28,A,B,0,False,nonsocial,pavi95,0,1,0.0
14,A,A,1,True,nonsocial,pavi95,1,1,0.0
68,A,A,1,True,nonsocial,pavi95,2,1,0.0
44,B,B,1,True,nonsocial,pavi95,3,1,0.0
28,B,B,1,True,nonsocial,pavi95,0,2,0.0
68,A,A,1,True,nonsocial,pavi95,1,2,0.0
44,B,B,0,True,nonsocial,pavi95,2,2,0.0
14,A,A,1,True,nonsocial,pavi95,3,2,0.0
28,B,B,0,True,nonsocial,pavi95,0,3,0.0
14,A,A,1,True,nonsocial,pavi95,1,3,0.0
44,A,B,0,False,nonsocial,pavi95,2,3,0.0
68,A,A,1,True,nonsocial,pavi95,3,3,0.0
14,A,A,1,True,nonsocial,pavi95,0,4,0.0
44,A,B,0,False,nonsocial,pavi95,1,4,0.0
68,A,A,1,True,nonsocial,pavi95,2,4,0.0
28,A,B,1,False,nonsocial,pavi95,3,4,0.0
44,B,B,1,True,nonsocial,pavi95,0,5,0.0
68,A,A,1,True,nonsocial,pavi95,1,5,0.0
28,A,B,0,False,nonsocial,pavi95,2,5,0.0
14,A,A,1,True,nonsocial,pavi95,3,5,0.0
57,A,B,1,False,social,pavi95,0,0,1.0
83,B,B,1,True,social,pavi95,1,0,1.0
63,B,A,0,False,social,pavi95,2,0,1.0
15,B,A,0,False,social,pavi95,3,0,1.0
15,A,A,1,True,social,pavi95,0,1,1.0
63,A,A,1,True,social,pavi95,1,1,1.0
57,A,B,0,False,social,pavi95,2,1,1.0
83,B,B,1,True,social,pavi95,3,1,1.0
57,B,B,1,True,social,pavi95,0,2,1.0
63,A,A,1,True,social,pavi95,1,2,1.0
15,A,A,1,True,social,pavi95,2,2,1.0
83,B,B,1,True,social,pavi95,3,2,1.0
15,A,A,1,True,social,pavi95,0,3,1.0
63,B,A,1,False,social,pavi95,1,3,1.0
83,B,B,0,True,social,pavi95,2,3,1.0
57,A,B,0,False,social,pavi95,3,3,1.0
83,B,B,1,True,social,pavi95,0,4,1.0
63,A,A,1,True,social,pavi95,1,4,1.0
15,A,A,1,True,social,pavi95,2,4,1.0
57,A,B,0,False,social,pavi95,3,4,1.0
63,A,A,1,True,social,pavi95,0,5,1.0
83,B,B,1,True,social,pavi95,1,5,1.0
15,B,A,0,False,social,pavi95,2,5,1.0
57,B,B,1,True,social,pavi95,3,5,1.0
14,A,A,1,True,nonsocial,pavi95,0,0,2.0
44,A,B,1,False,nonsocial,pavi95,1,0,2.0
28,B,B,1,True,nonsocial,pavi95,2,0,2.0
68,A,A,0,True,nonsocial,pavi95,3,0,2.0
68,B,A,0,False,nonsocial,pavi95,0,1,2.0
44,A,B,0,False,nonsocial,pavi95,1,1,2.0
14,A,A,0,True,nonsocial,pavi95,2,1,2.0
28,A,B,0,False,nonsocial,pavi95,3,1,2.0
28,B,B,1,True,nonsocial,pavi95,0,2,2.0
14,A,A,1,True,nonsocial,pavi95,1,2,2.0
44,A,B,0,False,nonsocial,pavi95,2,2,2.0
68,B,A,1,False,nonsocial,pavi95,3,2,2.0
28,B,B,0,True,nonsocial,pavi95,0,3,2.0
44,B,B,1,True,nonsocial,pavi95,1,3,2.0
14,B,A,0,False,nonsocial,pavi95,2,3,2.0
68,A,A,1,True,nonsocial,pavi95,3,3,2.0
44,A,B,0,False,nonsocial,pavi95,0,4,2.0
68,A,A,1,True,nonsocial,pavi95,1,4,2.0
14,B,A,0,False,nonsocial,pavi95,2,4,2.0
28,A,B,0,False,nonsocial,pavi95,3,4,2.0
68,B,A,0,False,nonsocial,pavi95,0,5,2.0
14,B,A,0,False,nonsocial,pavi95,1,5,2.0
44,A,B,0,False,nonsocial,pavi95,2,5,2.0
28,B,B,1,True,nonsocial,pavi95,3,5,2.0
63,B,A,0,False,social,pavi95,0,0,3.0
83,A,B,0,False,social,pavi95,1,0,3.0
57,A,B,0,False,social,pavi95,2,0,3.0
15,B,A,0,False,social,pavi95,3,0,3.0
57,A,B,0,False,social,pavi95,0,1,3.0
63,B,A,0,False,social,pavi95,1,1,3.0
15,A,A,0,True,social,pavi95,2,1,3.0
83,A,B,0,False,social,pavi95,3,1,3.0
83,B,B,1,True,social,pavi95,0,2,3.0
63,A,A,1,True,social,pavi95,1,2,3.0
57,B,B,1,True,social,pavi95,2,2,3.0
15,B,A,1,False,social,pavi95,3,2,3.0
83,A,B,0,False,social,pavi95,0,3,3.0
57,B,B,1,True,social,pavi95,1,3,3.0
63,A,A,1,True,social,pavi95,2,3,3.0
15,B,A,0,False,social,pavi95,3,3,3.0
63,A,A,1,True,social,pavi95,0,4,3.0
57,B,B,1,True,social,pavi95,1,4,3.0
83,A,B,0,False,social,pavi95,2,4,3.0
15,B,A,0,False,social,pavi95,3,4,3.0
57,A,B,0,False,social,pavi95,0,5,3.0
63,B,A,0,False,social,pavi95,1,5,3.0
83,A,B,0,False,social,pavi95,2,5,3.0
15,A,A,1,True,social,pavi95,3,5,3.0
