stim,ParticipantAnswer,high_prob_choice,Reward,CorrectAns_participant,BlockType,ParticipantID,TrialNumber,RunNumber,BlockNumber
20,A,B,,False,nonsocial,fegr98,0,0,0.0
10,A,B,,False,nonsocial,fegr98,1,0,0.0
60,B,A,,False,nonsocial,fegr98,2,0,0.0
66,A,A,1,True,nonsocial,fegr98,3,0,0.0
20,B,B,1,True,nonsocial,fegr98,0,1,0.0
60,B,A,,False,nonsocial,fegr98,1,1,0.0
66,B,A,,False,nonsocial,fegr98,2,1,0.0
10,A,B,,False,nonsocial,fegr98,3,1,0.0
66,B,A,,False,nonsocial,fegr98,0,2,0.0
20,A,B,,False,nonsocial,fegr98,1,2,0.0
10,A,B,,False,nonsocial,fegr98,2,2,0.0
60,B,A,,False,nonsocial,fegr98,3,2,0.0
66,A,A,1,True,nonsocial,fegr98,0,3,0.0
60,B,A,,False,nonsocial,fegr98,1,3,0.0
10,B,B,1,True,nonsocial,fegr98,2,3,0.0
20,A,B,,False,nonsocial,fegr98,3,3,0.0
10,A,B,,False,nonsocial,fegr98,0,4,0.0
66,B,A,,False,nonsocial,fegr98,1,4,0.0
20,B,B,1,True,nonsocial,fegr98,2,4,0.0
60,B,A,,False,nonsocial,fegr98,3,4,0.0
66,A,A,0,True,nonsocial,fegr98,0,5,0.0
10,B,B,1,True,nonsocial,fegr98,1,5,0.0
60,A,A,1,True,nonsocial,fegr98,2,5,0.0
20,B,B,1,True,nonsocial,fegr98,3,5,0.0
85,B,A,,False,social,fegr98,0,0,1.0
33,A,A,1,True,social,fegr98,1,0,1.0
55,B,B,1,True,social,fegr98,2,0,1.0
43,B,B,1,True,social,fegr98,3,0,1.0
85,A,A,1,True,social,fegr98,0,1,1.0
55,B,B,0,True,social,fegr98,1,1,1.0
43,B,B,1,True,social,fegr98,2,1,1.0
33,A,A,1,True,social,fegr98,3,1,1.0
43,A,B,,False,social,fegr98,0,2,1.0
33,B,A,,False,social,fegr98,1,2,1.0
85,A,A,1,True,social,fegr98,2,2,1.0
55,B,B,1,True,social,fegr98,3,2,1.0
85,A,A,0,True,social,fegr98,0,3,1.0
33,B,A,,False,social,fegr98,1,3,1.0
43,A,B,,False,social,fegr98,2,3,1.0
55,A,B,,False,social,fegr98,3,3,1.0
55,B,B,1,True,social,fegr98,0,4,1.0
33,B,A,,False,social,fegr98,1,4,1.0
85,A,A,1,True,social,fegr98,2,4,1.0
43,A,B,,False,social,fegr98,3,4,1.0
43,A,B,,False,social,fegr98,0,5,1.0
85,A,A,1,True,social,fegr98,1,5,1.0
33,A,A,1,True,social,fegr98,2,5,1.0
55,B,B,1,True,social,fegr98,3,5,1.0
60,A,A,1,True,nonsocial,fegr98,0,0,2.0
66,B,A,,False,nonsocial,fegr98,1,0,2.0
10,A,B,,False,nonsocial,fegr98,2,0,2.0
20,B,B,1,True,nonsocial,fegr98,3,0,2.0
20,B,B,1,True,nonsocial,fegr98,0,1,2.0
10,A,B,,False,nonsocial,fegr98,1,1,2.0
66,B,A,,False,nonsocial,fegr98,2,1,2.0
60,A,A,1,True,nonsocial,fegr98,3,1,2.0
60,A,A,1,True,nonsocial,fegr98,0,2,2.0
66,B,A,,False,nonsocial,fegr98,1,2,2.0
10,A,B,,False,nonsocial,fegr98,2,2,2.0
20,B,B,1,True,nonsocial,fegr98,3,2,2.0
10,B,B,1,True,nonsocial,fegr98,0,3,2.0
20,B,B,1,True,nonsocial,fegr98,1,3,2.0
60,A,A,1,True,nonsocial,fegr98,2,3,2.0
66,A,A,1,True,nonsocial,fegr98,3,3,2.0
60,A,A,1,True,nonsocial,fegr98,0,4,2.0
66,A,A,1,True,nonsocial,fegr98,1,4,2.0
20,B,B,1,True,nonsocial,fegr98,2,4,2.0
10,B,B,1,True,nonsocial,fegr98,3,4,2.0
20,B,B,1,True,nonsocial,fegr98,0,5,2.0
10,B,B,1,True,nonsocial,fegr98,1,5,2.0
60,A,A,1,True,nonsocial,fegr98,2,5,2.0
66,A,A,0,True,nonsocial,fegr98,3,5,2.0
55,B,B,1,True,social,fegr98,0,0,3.0
43,B,B,1,True,social,fegr98,1,0,3.0
33,A,A,1,True,social,fegr98,2,0,3.0
85,A,A,0,True,social,fegr98,3,0,3.0
55,B,B,1,True,social,fegr98,0,1,3.0
43,B,B,1,True,social,fegr98,1,1,3.0
85,A,A,1,True,social,fegr98,2,1,3.0
33,A,A,1,True,social,fegr98,3,1,3.0
33,A,A,1,True,social,fegr98,0,2,3.0
55,A,B,,False,social,fegr98,1,2,3.0
43,A,B,,False,social,fegr98,2,2,3.0
85,B,A,,False,social,fegr98,3,2,3.0
85,B,A,,False,social,fegr98,0,3,3.0
33,A,A,1,True,social,fegr98,1,3,3.0
43,A,B,,False,social,fegr98,2,3,3.0
55,A,B,,False,social,fegr98,3,3,3.0
85,B,A,,False,social,fegr98,0,4,3.0
33,A,A,1,True,social,fegr98,1,4,3.0
43,A,B,,False,social,fegr98,2,4,3.0
55,B,B,1,True,social,fegr98,3,4,3.0
43,B,B,1,True,social,fegr98,0,5,3.0
85,B,A,,False,social,fegr98,1,5,3.0
55,A,B,,False,social,fegr98,2,5,3.0
33,A,A,1,True,social,fegr98,3,5,3.0
