stim,ParticipantAnswer,high_prob_choice,Reward,CorrectAns_participant,BlockType,ParticipantID,TrialNumber,RunNumber,BlockNumber
68,B,B,1,True,social,kaba96,0,0,0.0
34,A,A,1,True,social,kaba96,1,0,0.0
62,B,B,1,True,social,kaba96,2,0,0.0
48,A,A,1,True,social,kaba96,3,0,0.0
34,A,A,1,True,social,kaba96,0,1,0.0
68,B,B,1,True,social,kaba96,1,1,0.0
48,A,A,1,True,social,kaba96,2,1,0.0
62,B,B,1,True,social,kaba96,3,1,0.0
34,A,A,1,True,social,kaba96,0,2,0.0
68,B,B,1,True,social,kaba96,1,2,0.0
62,B,B,1,True,social,kaba96,2,2,0.0
48,A,A,1,True,social,kaba96,3,2,0.0
34,A,A,1,True,social,kaba96,0,3,0.0
62,B,B,1,True,social,kaba96,1,3,0.0
68,B,B,1,True,social,kaba96,2,3,0.0
48,A,A,0,True,social,kaba96,3,3,0.0
68,B,B,1,True,social,kaba96,0,4,0.0
34,A,A,1,True,social,kaba96,1,4,0.0
48,A,A,0,True,social,kaba96,2,4,0.0
62,B,B,1,True,social,kaba96,3,4,0.0
48,A,A,1,True,social,kaba96,0,5,0.0
34,A,A,1,True,social,kaba96,1,5,0.0
62,B,B,1,True,social,kaba96,2,5,0.0
68,B,B,1,True,social,kaba96,3,5,0.0
91,B,B,1,True,nonsocial,kaba96,0,0,1.0
45,A,A,0,True,nonsocial,kaba96,1,0,1.0
89,A,B,,False,nonsocial,kaba96,2,0,1.0
81,B,A,,False,nonsocial,kaba96,3,0,1.0
91,B,B,1,True,nonsocial,kaba96,0,1,1.0
89,B,B,1,True,nonsocial,kaba96,1,1,1.0
81,A,A,0,True,nonsocial,kaba96,2,1,1.0
45,B,A,,False,nonsocial,kaba96,3,1,1.0
89,B,B,1,True,nonsocial,kaba96,0,2,1.0
81,A,A,1,True,nonsocial,kaba96,1,2,1.0
45,A,A,1,True,nonsocial,kaba96,2,2,1.0
91,B,B,0,True,nonsocial,kaba96,3,2,1.0
91,B,B,1,True,nonsocial,kaba96,0,3,1.0
89,B,B,1,True,nonsocial,kaba96,1,3,1.0
45,A,A,1,True,nonsocial,kaba96,2,3,1.0
81,A,A,1,True,nonsocial,kaba96,3,3,1.0
89,B,B,1,True,nonsocial,kaba96,0,4,1.0
45,A,A,1,True,nonsocial,kaba96,1,4,1.0
91,B,B,1,True,nonsocial,kaba96,2,4,1.0
81,A,A,1,True,nonsocial,kaba96,3,4,1.0
89,B,B,0,True,nonsocial,kaba96,0,5,1.0
45,A,A,1,True,nonsocial,kaba96,1,5,1.0
81,A,A,1,True,nonsocial,kaba96,2,5,1.0
91,B,B,1,True,nonsocial,kaba96,3,5,1.0
48,A,A,0,True,social,kaba96,0,0,2.0
68,B,B,1,True,social,kaba96,1,0,2.0
34,A,A,1,True,social,kaba96,2,0,2.0
62,B,B,1,True,social,kaba96,3,0,2.0
62,A,B,,False,social,kaba96,0,1,2.0
48,A,A,1,True,social,kaba96,1,1,2.0
34,A,A,0,True,social,kaba96,2,1,2.0
68,B,B,0,True,social,kaba96,3,1,2.0
34,A,A,1,True,social,kaba96,0,2,2.0
62,B,B,1,True,social,kaba96,1,2,2.0
68,B,B,1,True,social,kaba96,2,2,2.0
48,A,A,1,True,social,kaba96,3,2,2.0
68,B,B,1,True,social,kaba96,0,3,2.0
62,B,B,1,True,social,kaba96,1,3,2.0
48,A,A,1,True,social,kaba96,2,3,2.0
34,A,A,1,True,social,kaba96,3,3,2.0
48,A,A,1,True,social,kaba96,0,4,2.0
34,A,A,1,True,social,kaba96,1,4,2.0
62,B,B,1,True,social,kaba96,2,4,2.0
68,B,B,1,True,social,kaba96,3,4,2.0
48,A,A,1,True,social,kaba96,0,5,2.0
68,B,B,1,True,social,kaba96,1,5,2.0
62,B,B,1,True,social,kaba96,2,5,2.0
34,A,A,1,True,social,kaba96,3,5,2.0
45,A,A,1,True,nonsocial,kaba96,0,0,3.0
81,B,A,,False,nonsocial,kaba96,1,0,3.0
89,B,B,1,True,nonsocial,kaba96,2,0,3.0
91,B,B,1,True,nonsocial,kaba96,3,0,3.0
91,B,B,1,True,nonsocial,kaba96,0,1,3.0
45,A,A,1,True,nonsocial,kaba96,1,1,3.0
89,B,B,1,True,nonsocial,kaba96,2,1,3.0
81,A,A,0,True,nonsocial,kaba96,3,1,3.0
81,B,A,,False,nonsocial,kaba96,0,2,3.0
45,A,A,1,True,nonsocial,kaba96,1,2,3.0
91,B,B,1,True,nonsocial,kaba96,2,2,3.0
89,B,B,1,True,nonsocial,kaba96,3,2,3.0
81,A,A,1,True,nonsocial,kaba96,0,3,3.0
91,B,B,1,True,nonsocial,kaba96,1,3,3.0
89,B,B,1,True,nonsocial,kaba96,2,3,3.0
45,A,A,1,True,nonsocial,kaba96,3,3,3.0
45,A,A,1,True,nonsocial,kaba96,0,4,3.0
91,B,B,0,True,nonsocial,kaba96,1,4,3.0
81,A,A,1,True,nonsocial,kaba96,2,4,3.0
89,B,B,1,True,nonsocial,kaba96,3,4,3.0
91,B,B,1,True,nonsocial,kaba96,0,5,3.0
81,A,A,1,True,nonsocial,kaba96,1,5,3.0
45,A,A,0,True,nonsocial,kaba96,2,5,3.0
89,B,B,1,True,nonsocial,kaba96,3,5,3.0
