stim,ParticipantAnswer,high_prob_choice,Reward,CorrectAns_participant,BlockType,ParticipantID,TrialNumber,RunNumber,BlockNumber
56,A,A,1,True,social,dmal96,0,0,0.0
40,B,B,1,True,social,dmal96,1,0,0.0
22,A,A,1,True,social,dmal96,2,0,0.0
62,B,B,1,True,social,dmal96,3,0,0.0
22,A,A,1,True,social,dmal96,0,1,0.0
62,B,B,1,True,social,dmal96,1,1,0.0
40,A,B,0,False,social,dmal96,2,1,0.0
56,B,A,0,False,social,dmal96,3,1,0.0
56,A,A,1,True,social,dmal96,0,2,0.0
62,B,B,1,True,social,dmal96,1,2,0.0
40,B,B,1,True,social,dmal96,2,2,0.0
22,A,A,1,True,social,dmal96,3,2,0.0
40,B,B,1,True,social,dmal96,0,3,0.0
22,A,A,1,True,social,dmal96,1,3,0.0
56,A,A,1,True,social,dmal96,2,3,0.0
62,B,B,1,True,social,dmal96,3,3,0.0
22,A,A,1,True,social,dmal96,0,4,0.0
40,B,B,1,True,social,dmal96,1,4,0.0
56,A,A,1,True,social,dmal96,2,4,0.0
62,B,B,1,True,social,dmal96,3,4,0.0
56,B,A,0,False,social,dmal96,0,5,0.0
22,A,A,1,True,social,dmal96,1,5,0.0
40,B,B,1,True,social,dmal96,2,5,0.0
62,B,B,1,True,social,dmal96,3,5,0.0
59,A,A,1,True,nonsocial,dmal96,0,0,1.0
23,B,B,1,True,nonsocial,dmal96,1,0,1.0
81,A,A,1,True,nonsocial,dmal96,2,0,1.0
31,B,B,1,True,nonsocial,dmal96,3,0,1.0
59,A,A,1,True,nonsocial,dmal96,0,1,1.0
23,B,B,1,True,nonsocial,dmal96,1,1,1.0
31,B,B,1,True,nonsocial,dmal96,2,1,1.0
81,A,A,0,True,nonsocial,dmal96,3,1,1.0
81,B,A,0,False,nonsocial,dmal96,0,2,1.0
31,B,B,0,True,nonsocial,dmal96,1,2,1.0
23,A,B,0,False,nonsocial,dmal96,2,2,1.0
59,A,A,1,True,nonsocial,dmal96,3,2,1.0
23,B,B,1,True,nonsocial,dmal96,0,3,1.0
59,A,A,1,True,nonsocial,dmal96,1,3,1.0
31,B,B,0,True,nonsocial,dmal96,2,3,1.0
81,B,A,0,False,nonsocial,dmal96,3,3,1.0
81,A,A,1,True,nonsocial,dmal96,0,4,1.0
59,A,A,0,True,nonsocial,dmal96,1,4,1.0
23,B,B,1,True,nonsocial,dmal96,2,4,1.0
31,B,B,0,True,nonsocial,dmal96,3,4,1.0
23,B,B,1,True,nonsocial,dmal96,0,5,1.0
81,A,A,1,True,nonsocial,dmal96,1,5,1.0
59,A,A,1,True,nonsocial,dmal96,2,5,1.0
31,A,B,0,False,nonsocial,dmal96,3,5,1.0
40,B,B,1,True,social,dmal96,0,0,2.0
22,A,A,1,True,social,dmal96,1,0,2.0
56,B,A,1,False,social,dmal96,2,0,2.0
62,B,B,1,True,social,dmal96,3,0,2.0
62,B,B,1,True,social,dmal96,0,1,2.0
40,B,B,1,True,social,dmal96,1,1,2.0
56,B,A,0,False,social,dmal96,2,1,2.0
22,A,A,1,True,social,dmal96,3,1,2.0
22,A,A,0,True,social,dmal96,0,2,2.0
56,A,A,1,True,social,dmal96,1,2,2.0
62,B,B,0,True,social,dmal96,2,2,2.0
40,A,B,0,False,social,dmal96,3,2,2.0
56,B,A,0,False,social,dmal96,0,3,2.0
22,A,A,1,True,social,dmal96,1,3,2.0
40,B,B,1,True,social,dmal96,2,3,2.0
62,B,B,0,True,social,dmal96,3,3,2.0
22,A,A,0,True,social,dmal96,0,4,2.0
40,B,B,1,True,social,dmal96,1,4,2.0
62,B,B,1,True,social,dmal96,2,4,2.0
56,A,A,1,True,social,dmal96,3,4,2.0
62,B,B,1,True,social,dmal96,0,5,2.0
56,A,A,1,True,social,dmal96,1,5,2.0
40,B,B,0,True,social,dmal96,2,5,2.0
22,A,A,1,True,social,dmal96,3,5,2.0
81,A,A,1,True,nonsocial,dmal96,0,0,3.0
59,B,A,0,False,nonsocial,dmal96,1,0,3.0
31,B,B,1,True,nonsocial,dmal96,2,0,3.0
23,B,B,1,True,nonsocial,dmal96,3,0,3.0
59,A,A,1,True,nonsocial,dmal96,0,1,3.0
31,B,B,1,True,nonsocial,dmal96,1,1,3.0
81,A,A,1,True,nonsocial,dmal96,2,1,3.0
23,B,B,1,True,nonsocial,dmal96,3,1,3.0
23,B,B,0,True,nonsocial,dmal96,0,2,3.0
81,A,A,1,True,nonsocial,dmal96,1,2,3.0
59,A,A,1,True,nonsocial,dmal96,2,2,3.0
31,B,B,1,True,nonsocial,dmal96,3,2,3.0
59,A,A,0,True,nonsocial,dmal96,0,3,3.0
81,A,A,1,True,nonsocial,dmal96,1,3,3.0
31,B,B,1,True,nonsocial,dmal96,2,3,3.0
23,B,B,1,True,nonsocial,dmal96,3,3,3.0
31,B,B,1,True,nonsocial,dmal96,0,4,3.0
59,A,A,1,True,nonsocial,dmal96,1,4,3.0
81,A,A,0,True,nonsocial,dmal96,2,4,3.0
23,B,B,1,True,nonsocial,dmal96,3,4,3.0
31,B,B,1,True,nonsocial,dmal96,0,5,3.0
23,B,B,1,True,nonsocial,dmal96,1,5,3.0
81,A,A,1,True,nonsocial,dmal96,2,5,3.0
59,A,A,1,True,nonsocial,dmal96,3,5,3.0
