,Sub_ID,Stim,BlockType,Alpha,Theta,neg_ll,BIC
100,papa97,99,social,1.0,1.0,7.720427322667609,20.410667944911218
101,papa97,39,social,1.0,1.1366898279753659,7.3690668198897304,19.707946939355462
102,papa97,91,social,0.7070253288696239,1.2232358109724772,7.081626466218578,19.133066232013157
103,papa97,17,social,0.0,1.0,8.317766166719343,21.605345633014686
104,kaho97,14,social,0.3703396891338088,2.6866765777269612,6.493839447638541,17.95749219485308
105,kaho97,22,social,1.0,1.0,7.60031281570933,20.17043893099466
106,kaho97,88,social,0.19991039640006433,50.0,0.8062597495924586,6.582332798760918
107,kaho97,86,social,0.008658107279523168,50.0,7.044418669040997,19.058650637657994
108,kaho97,31,nonsocial,1.0,27.877427474869055,0.6931569054798286,6.356127110535658
109,kaho97,77,nonsocial,0.03776218074021053,50.0,2.233411856410639,9.436637012397279
110,kaho97,53,nonsocial,0.6252579760892957,1.541178747400191,7.4741507506643865,19.918114800904775
111,kaho97,85,nonsocial,0.9595706378658697,50.0,3.085759014182434,11.141331327940868
112,hese83,40,nonsocial,0.008584921310820984,50.0,6.957278322978993,18.884369945533987
113,hese83,60,nonsocial,0.0012713434522710375,50.0,8.254564550614516,21.478942400805032
114,hese83,46,nonsocial,0.013258987594575498,50.0,7.256657290999795,19.48312788157559
115,hese83,68,nonsocial,1.0,25.0,1.3862980878911095,7.74240947535822
116,hese83,59,social,0.9810029885639644,1.0,7.679685136189866,20.32918357195573
117,hese83,81,social,0.0,1.0,8.317766166719343,21.605345633014686
118,hese83,27,social,0.041804524585346975,6.016425810019296,7.855555148934256,20.68092359744451
119,hese83,91,social,0.0,1.0,8.317766166719343,21.605345633014686
120,tost94,58,social,0.49806727242992943,2.818334968095409,5.972274731083317,16.914362761742634
121,tost94,94,social,1.0,1.7286283068323767,6.177957825597893,17.325728950771786
122,tost94,30,social,0.06546201878503338,11.11771791509741,5.114053201930903,15.197919703437808
