left,right,stim,response_training.keys,response_training.corr,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_social.ran,Stim,filename_neutral,filename_feedback_happy,filename_feedback_angry,CorrCatTrain,participant,session,date,expName,psychopyVersion,OS,frameRate,ParticipantAnswer,response_training.rt,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,training_nonsocial.ran,CorrCat,CorrectAns,prob_fb.thisRepN,prob_fb.thisTrialN,prob_fb.thisN,prob_fb.thisIndex,prob_fb.ran,CorrCatProb,response_training_2.keys,response_training_2.corr,response_training_2.rt,Congr/Incongr,Reward,BlockType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,cycles.thisRepN,cycles.thisTrialN,cycles.thisN,cycles.thisIndex,cycles.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
A,B,38,left,0,,,,,,38,Stimuli/neutral/Still.jpg,Stimuli/social/happy/M02-Happy Man.mp4,Stimuli/social/angry/M06-Angry Man.mp4,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,0.7218,,,,,,"[[""B"",""A"",""A"",""B""],[""B"",""B"",""A"",""A""]]",No,0,2,2,3,1,B,,,,,,,,,,,,,,,,,,,,,
A,B,91,right,0,,,,,,91,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,0.79,,,,,,"[[""B"",""A"",""A"",""B""],[""B"",""B"",""A"",""A""]]",Yes,0,3,3,2,1,B,,,,,,,,,,,,,,,,,,,,,
A,B,50,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.9124,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,40,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.0656,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,84,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.6634,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,30,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,1.5351,Congruent,0,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
A,B,30,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.991,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,84,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.7789,Incongruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,40,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.3827,Incongruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,50,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,0.5393,Congruent,0,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
B,A,84,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.9593,Incongruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,30,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,0.3745,Congruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,40,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.3455,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,50,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.4123,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
A,B,40,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,0.4014,Congruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,30,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.6885,Incongruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,50,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,0.5623,Incongruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,84,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.4309,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
A,B,40,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,0.4854,Congruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,84,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.4786,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,50,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,0.3451,Congruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,30,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.3293,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
B,A,30,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,0.4907,Congruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,50,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.243,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,84,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.3395,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,40,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,0.3935,Incongruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
A,B,95,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.0862,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,69,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.8244,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,13,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,1.4118,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,81,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,0.5592,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
A,B,95,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.3397,Incongruent,0,social,0,0,0,0,1,,,,,,,,,,
A,B,13,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.3899,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,81,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,0.3321,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,69,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.3896,Incongruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
A,B,69,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.5313,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,13,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,0.431,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
A,B,95,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.3417,Incongruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,81,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.5745,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
B,A,81,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,0.3716,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,13,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,0.3893,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
B,A,69,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.3734,Incongruent,0,social,2,0,2,0,1,,,,,,,,,,
B,A,95,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.448,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
A,B,81,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.2965,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,13,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,0.3323,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
A,B,95,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,0.3841,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,69,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,0.3327,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
B,A,13,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,0.3563,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,95,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,0.4965,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
B,A,69,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.3576,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,81,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,0.1006,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1
B,A,84,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.7015,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,50,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,0.322,Congruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,30,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,0.8901,Congruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,40,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,0.3793,Congruent,0,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
A,B,84,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.4918,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,50,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.4655,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,40,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,0.3402,Congruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,30,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,0.2753,Congruent,0,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
A,B,84,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.3157,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,50,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.6719,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,30,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,0.6146,Congruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,40,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.3288,Incongruent,0,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
A,B,50,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,0.5677,Congruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,30,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,0.6061,Congruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,84,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.3656,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,40,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.3367,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
B,A,40,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.6423,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,84,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.1277,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,50,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,0.3512,Congruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,30,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.3196,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
A,B,40,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.8238,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,30,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.5974,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,84,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.4263,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,50,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.3178,Incongruent,0,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,ivmi00,001,2022-05-13_15h11.45.432,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
