left,right,stim,ParticipantAnswer,response_training.keys,response_training.corr,response_training.rt,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_social.ran,Stim,filename_neutral,filename_feedback_happy,filename_feedback_angry,CorrCatTrain,participant,session,date,expName,psychopyVersion,OS,frameRate,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,training_nonsocial.ran,CorrCat,CorrectAns,prob_fb.thisRepN,prob_fb.thisTrialN,prob_fb.thisN,prob_fb.thisIndex,prob_fb.ran,CorrCatProb,response_training_2.keys,response_training_2.corr,response_training_2.rt,Congr/Incongr,Reward,BlockType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,cycles.thisRepN,cycles.thisTrialN,cycles.thisN,cycles.thisIndex,cycles.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
B,A,91,B,left,0,2.5415,0,0,0,2,1,91,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,B,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,A,99,A,right,0,2.1044,0,1,1,0,1,99,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,A,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,A,38,B,left,0,1.3192,0,2,2,1,1,38,Stimuli/neutral/Still.jpg,Stimuli/social/happy/M02-Happy Man.mp4,Stimuli/social/angry/M06-Angry Man.mp4,A,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,A,38,B,left,0,0.973,0,3,3,3,1,38,Stimuli/neutral/Still.jpg,Stimuli/social/happy/M02-Happy Man.mp4,Stimuli/social/angry/M06-Angry Man.mp4,B,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,A,53,A,right,0,4.924,,,,,,53,Stimuli/neutral/Still.jpg,Stimuli/nonsocial/Right Tick.mp4,Stimuli/nonsocial/Wrong Tick.mp4,A,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,A,43,,,0,,,,,,,43,Stimuli/neutral/Still.jpg,Stimuli/nonsocial/Right Tick.mp4,Stimuli/nonsocial/Wrong Tick.mp4,A,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,A,39,B,left,0,1.3484,,,,,,39,Stimuli/neutral/Still.jpg,Stimuli/nonsocial/Right Tick.mp4,Stimuli/nonsocial/Wrong Tick.mp4,B,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,0,2,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,A,98,A,right,0,2.7817,,,,,,98,Stimuli/neutral/Still.jpg,Stimuli/nonsocial/Right Tick.mp4,Stimuli/nonsocial/Wrong Tick.mp4,B,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,0,3,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,A,91,B,left,0,2.0834,,,,,,91,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,"[[""B"",""B"",""A"",""A""],[""B"",""A"",""A"",""B""]]",Yes,0,0,0,2,1,B,,,,,,,,,,,,,,,,,,,,,
B,A,38,A,right,0,1.2548,,,,,,38,Stimuli/neutral/Still.jpg,Stimuli/social/happy/M02-Happy Man.mp4,Stimuli/social/angry/M06-Angry Man.mp4,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,"[[""B"",""B"",""A"",""A""],[""B"",""A"",""A"",""B""]]",No,0,1,1,3,1,B,,,,,,,,,,,,,,,,,,,,,
B,A,99,B,left,0,1.2545,,,,,,99,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,"[[""B"",""B"",""A"",""A""],[""B"",""A"",""A"",""B""]]",No,0,2,2,0,1,A,,,,,,,,,,,,,,,,,,,,,
B,A,38,B,left,0,1.2509,,,,,,38,Stimuli/neutral/Still.jpg,Stimuli/social/happy/M02-Happy Man.mp4,Stimuli/social/angry/M06-Angry Man.mp4,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,"[[""B"",""B"",""A"",""A""],[""B"",""A"",""A"",""B""]]",No,0,3,3,1,1,A,,,,,,,,,,,,,,,,,,,,,
B,A,20,A,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,2.3607,Incongruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,14,B,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,2.5832,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
B,A,52,A,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,1.5803,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,38,B,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,1.4021,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
A,B,14,A,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,4.2114,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
A,B,52,B,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,1.3257,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
A,B,38,B,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,0.5969,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,20,A,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,3.2518,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
A,B,38,B,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,0.8403,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,52,B,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,2.2717,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
A,B,14,A,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,1.26,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,20,A,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,1.2848,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
B,A,52,B,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,left,0,4.3608,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,38,B,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,0.7461,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
B,A,20,A,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,1.1495,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,14,A,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,right,0,3.406,Incongruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
A,B,38,B,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,1.066,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,14,A,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,0.5845,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
A,B,20,A,,,,,,,,,,,,,,mada01,001,2022-05-06_16h13.43.726,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,0.9623,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
