left,right,stim,response_training.keys,response_training.corr,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_social.ran,Stim,filename_neutral,filename_feedback_happy,filename_feedback_angry,CorrCatTrain,participant,session,date,expName,psychopyVersion,OS,frameRate,ParticipantAnswer,response_training.rt,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,training_nonsocial.ran,CorrCat,CorrectAns,prob_fb.thisRepN,prob_fb.thisTrialN,prob_fb.thisN,prob_fb.thisIndex,prob_fb.ran,CorrCatProb,response_training_2.keys,response_training_2.corr,response_training_2.rt,Congr/Incongr,Reward,BlockType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,cycles.thisRepN,cycles.thisTrialN,cycles.thisN,cycles.thisIndex,cycles.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
B,A,38,left,0,,,,,,38,Stimuli/neutral/Still.jpg,Stimuli/social/happy/M02-Happy Man.mp4,Stimuli/social/angry/M06-Angry Man.mp4,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,3.9657,,,,,,"[[""B"",""A"",""A"",""B""],[""B"",""A"",""A"",""B""]]",No,0,2,2,1,1,A,,,,,,,,,,,,,,,,,,,,,
B,A,99,right,0,,,,,,99,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,1.7401,,,,,,"[[""B"",""A"",""A"",""B""],[""B"",""A"",""A"",""B""]]",Yes,0,3,3,0,1,A,,,,,,,,,,,,,,,,,,,,,
A,B,78,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,2.5282,Congruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,18,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,3.7614,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,38,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,3.3635,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,86,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,3.0746,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
A,B,38,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,2.6963,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,18,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,4.2504,Incongruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,78,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,2.7062,Congruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,86,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,3.0195,Incongruent,0,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
B,A,18,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,3.0718,Congruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,78,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,1.705,Congruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,38,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,2.1389,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,86,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,1.8861,Incongruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
B,A,18,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,4.8861,Incongruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,38,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,2.3583,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,78,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,3.7824,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,86,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,3.4865,Incongruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
B,A,38,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,3.2739,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,78,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.8159,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,18,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,3.4628,Congruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,86,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,3.9684,Congruent,0,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
B,A,38,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,4.7779,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,86,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,4.1774,Congruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,18,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,4.3353,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,78,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,2.8846,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
B,A,51,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,3.6027,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
B,A,39,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,2.8141,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
B,A,41,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,3.601,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
B,A,87,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,3.5572,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
A,B,41,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,4.2288,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
A,B,39,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,4.073,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
A,B,87,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.8267,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,51,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,1.2013,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
B,A,39,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,3.1931,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,87,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,3.0379,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
B,A,41,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,2.9814,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,51,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,2.7992,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
A,B,51,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.3865,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,87,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,5.0253,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
A,B,39,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.552,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,41,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,4.0748,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
A,B,87,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.2944,Incongruent,0,social,0,0,0,0,1,,,,,,,,,,
A,B,51,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,2.4357,Incongruent,0,social,1,0,1,0,1,,,,,,,,,,
A,B,39,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,3.9972,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,41,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,1.8366,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
A,B,87,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,3.761,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,41,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,3.0113,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,39,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,3.2766,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,51,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,3.2695,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1
A,B,78,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,4.8991,Congruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,86,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,2.6404,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,18,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,2.0709,Congruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,38,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,3.1407,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
B,A,38,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,4.3683,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,78,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,3.8667,Congruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,18,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,2.5925,Incongruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,86,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.5675,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
A,B,18,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,3.6952,Congruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,78,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,1.2955,Congruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,86,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.5092,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,38,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.4386,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
A,B,18,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,2.5039,Incongruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,78,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,4.3562,Incongruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,38,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,3.545,Congruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,86,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,2.9599,Congruent,0,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
B,A,18,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,3.3789,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,86,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,4.5469,Incongruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,78,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,1.6621,Congruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,38,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,3.1031,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
A,B,86,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,3.8494,Congruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,78,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,2.3435,Incongruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,18,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,3.1044,Congruent,0,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,38,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,5.6569,Incongruent,0,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,OLKA98,001,2022-05-03_13h10.36.270,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
