left,right,stim,ParticipantAnswer,response_training.keys,response_training.corr,response_training.rt,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_social.ran,Stim,filename_neutral,filename_feedback_happy,filename_feedback_angry,CorrCatTrain,participant,session,date,expName,psychopyVersion,OS,frameRate,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,training_nonsocial.ran,CorrCat,CorrectAns,prob_fb.thisRepN,prob_fb.thisTrialN,prob_fb.thisN,prob_fb.thisIndex,prob_fb.ran,CorrCatProb,response_training_2.keys,response_training_2.corr,response_training_2.rt,Congr/Incongr,Reward,BlockType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,cycles.thisRepN,cycles.thisTrialN,cycles.thisN,cycles.thisIndex,cycles.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
A,B,99,B,right,0,1.9637,0,0,0,0,1,99,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,A,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,B,91,A,left,0,3.1671,0,1,1,2,1,91,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,B,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,B,38,A,left,0,3.9265,0,2,2,3,1,38,Stimuli/neutral/Still.jpg,Stimuli/social/happy/M02-Happy Man.mp4,Stimuli/social/angry/M06-Angry Man.mp4,B,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,B,38,A,left,0,2.5519,0,3,3,1,1,38,Stimuli/neutral/Still.jpg,Stimuli/social/happy/M02-Happy Man.mp4,Stimuli/social/angry/M06-Angry Man.mp4,A,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,B,39,,,0,,,,,,,39,Stimuli/neutral/Still.jpg,Stimuli/nonsocial/Right Tick.mp4,Stimuli/nonsocial/Wrong Tick.mp4,B,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,B,98,B,right,0,3.0507,,,,,,98,Stimuli/neutral/Still.jpg,Stimuli/nonsocial/Right Tick.mp4,Stimuli/nonsocial/Wrong Tick.mp4,B,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,B,43,A,left,0,4.0135,,,,,,43,Stimuli/neutral/Still.jpg,Stimuli/nonsocial/Right Tick.mp4,Stimuli/nonsocial/Wrong Tick.mp4,A,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,B,53,A,left,0,0.8137,,,,,,53,Stimuli/neutral/Still.jpg,Stimuli/nonsocial/Right Tick.mp4,Stimuli/nonsocial/Wrong Tick.mp4,A,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,0,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,B,38,A,left,0,1.7549,,,,,,38,Stimuli/neutral/Still.jpg,Stimuli/social/happy/M02-Happy Man.mp4,Stimuli/social/angry/M06-Angry Man.mp4,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,"[[""B"",""A"",""A"",""B""],[""A"",""A"",""B"",""B""]]",Yes,0,0,0,1,1,A,,,,,,,,,,,,,,,,,,,,,
A,B,91,B,right,0,2.2808,,,,,,91,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,"[[""B"",""A"",""A"",""B""],[""A"",""A"",""B"",""B""]]",Yes,0,1,1,2,1,B,,,,,,,,,,,,,,,,,,,,,
A,B,38,A,left,0,0.9284,,,,,,38,Stimuli/neutral/Still.jpg,Stimuli/social/happy/M02-Happy Man.mp4,Stimuli/social/angry/M06-Angry Man.mp4,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,"[[""B"",""A"",""A"",""B""],[""A"",""A"",""B"",""B""]]",No,0,2,2,3,1,B,,,,,,,,,,,,,,,,,,,,,
A,B,99,B,right,0,1.3479,,,,,,99,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,"[[""B"",""A"",""A"",""B""],[""A"",""A"",""B"",""B""]]",No,0,3,3,0,1,A,,,,,,,,,,,,,,,,,,,,,
A,B,66,A,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,1.2069,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
A,B,14,B,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,1.056,Incongruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,60,A,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,0.9062,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,68,B,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,0.8251,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
B,A,68,A,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,1.1193,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
B,A,60,A,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,right,0,0.7593,Incongruent,1,social,1,0,1,0,1,,,,,,,,,,
B,A,66,A,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,right,0,0.8014,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
B,A,14,A,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,0.9962,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
A,B,60,,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,,0,,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
A,B,68,A,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,1.0317,Incongruent,0,social,1,0,1,0,1,,,,,,,,,,
A,B,14,A,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,2.6546,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,66,A,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,1.0715,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
A,B,68,B,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,1.418,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
A,B,66,B,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,1.7444,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,60,B,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,1.0277,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,14,B,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,1.0641,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
B,A,68,A,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,0.8398,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
B,A,60,A,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,right,0,0.5555,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
B,A,66,B,,,,,,,,,,,,,,nito82,001,2022-04-22_12h44.07.505,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,1.4565,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
