left,right,stim,response_training.keys,response_training.corr,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_social.ran,Stim,filename_neutral,filename_feedback_happy,filename_feedback_angry,CorrCatTrain,participant,session,date,expName,psychopyVersion,OS,frameRate,ParticipantAnswer,response_training.rt,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,training_nonsocial.ran,CorrCat,CorrectAns,prob_fb.thisRepN,prob_fb.thisTrialN,prob_fb.thisN,prob_fb.thisIndex,prob_fb.ran,CorrCatProb,response_training_2.keys,response_training_2.corr,response_training_2.rt,Congr/Incongr,Reward,BlockType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,cycles.thisRepN,cycles.thisTrialN,cycles.thisN,cycles.thisIndex,cycles.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
A,B,84,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,2.7873,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,28,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.9146,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,16,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,3.3533,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,34,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,B,No,,,,,,,,0,,Congruent,0,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
A,B,84,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,2.5033,Incongruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,16,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.5461,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,28,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,3.0339,Incongruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,34,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,2.342,Congruent,0,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
A,B,16,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.4986,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,28,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,1.5981,Congruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,84,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,2.1769,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,34,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,left,0,3.3922,Congruent,0,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
A,B,65,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,2.6292,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,29,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,1.4585,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,41,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,1.6751,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,75,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.0001,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
B,A,29,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,1.1316,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,65,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,0.4237,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
B,A,75,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,3.2511,Incongruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,41,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,1.5949,Incongruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
B,A,75,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,2.1609,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,29,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.2151,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
B,A,65,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.8709,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,41,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.9552,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
B,A,41,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,0.4855,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,29,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.9913,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
B,A,65,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.5362,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,75,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.7929,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
B,A,65,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,0.4225,Incongruent,1,social,0,0,0,0,1,,,,,,,,,,
B,A,41,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,left,0,1.037,Incongruent,1,social,1,0,1,0,1,,,,,,,,,,
B,A,29,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.4765,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,75,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.4521,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
B,A,65,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,B,No,,,,,,,right,0,0.488,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,75,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,0.3635,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
B,A,41,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.082,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,29,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.5351,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1
A,B,34,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.7722,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,28,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,A,No,,,,,,,right,0,3.6529,Congruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,84,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.6392,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,16,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,2.2585,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
A,B,28,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,5.1526,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,84,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,0.9015,Incongruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,34,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,3.0845,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,16,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.964,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
B,A,34,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,2.6885,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,28,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,3.3922,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,16,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.8697,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,84,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.0398,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
B,A,84,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.1123,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
B,A,28,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,1.1778,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
B,A,34,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,left,0,1.1919,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
B,A,16,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,right,0,0.7446,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
A,B,84,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.8691,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,34,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.7125,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,28,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,2.1055,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,16,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.8412,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
A,B,34,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,B,,,,,,,B,Yes,,,,,,,right,0,1.2411,Congruent,1,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,16,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,0.6214,Congruent,1,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,28,,,,,,,,,,,,,leal92,001,2022-04-22_15h10.50.473,RALT_PLD,2020.2.10,Win32,60,A,,,,,,,A,Yes,,,,,,,left,0,3.2043,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
