left,right,stim,ParticipantAnswer,response_training.keys,response_training.corr,response_training.rt,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_social.ran,Stim,filename_neutral,filename_feedback_happy,filename_feedback_angry,CorrCatTrain,participant,session,date,expName,psychopyVersion,OS,frameRate,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,training_nonsocial.ran,CorrCat,CorrectAns,prob_fb.thisRepN,prob_fb.thisTrialN,prob_fb.thisN,prob_fb.thisIndex,prob_fb.ran,CorrCatProb,response_training_2.keys,response_training_2.corr,response_training_2.rt,Congr/Incongr,Reward,BlockType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,cycles.thisRepN,cycles.thisTrialN,cycles.thisN,cycles.thisIndex,cycles.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
B,A,38,B,left,0,1.208,0,0,0,1,1,38,Stimuli/neutral/Still.jpg,Stimuli/social/happy/M02-Happy Man.mp4,Stimuli/social/angry/M06-Angry Man.mp4,A,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,A,91,A,right,0,1.5405,0,1,1,2,1,91,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,B,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,A,99,A,right,0,1.4206,0,2,2,0,1,99,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,A,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,A,38,B,left,0,0.9134,0,3,3,3,1,38,Stimuli/neutral/Still.jpg,Stimuli/social/happy/M02-Happy Man.mp4,Stimuli/social/angry/M06-Angry Man.mp4,B,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,A,39,B,left,0,1.07,,,,,,39,Stimuli/neutral/Still.jpg,Stimuli/nonsocial/Right Tick.mp4,Stimuli/nonsocial/Wrong Tick.mp4,B,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,0,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,A,43,B,left,0,1.2127,,,,,,43,Stimuli/neutral/Still.jpg,Stimuli/nonsocial/Right Tick.mp4,Stimuli/nonsocial/Wrong Tick.mp4,A,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,A,98,B,left,0,0.5715,,,,,,98,Stimuli/neutral/Still.jpg,Stimuli/nonsocial/Right Tick.mp4,Stimuli/nonsocial/Wrong Tick.mp4,B,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,A,53,A,right,0,0.5201,,,,,,53,Stimuli/neutral/Still.jpg,Stimuli/nonsocial/Right Tick.mp4,Stimuli/nonsocial/Wrong Tick.mp4,A,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,0,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B,A,38,B,left,0,0.7395,,,,,,38,Stimuli/neutral/Still.jpg,Stimuli/social/happy/M02-Happy Man.mp4,Stimuli/social/angry/M06-Angry Man.mp4,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,"[[""B"",""A"",""B"",""A""],[""A"",""B"",""B"",""A""]]",Yes,0,0,0,3,1,B,,,,,,,,,,,,,,,,,,,,,
B,A,91,A,right,0,1.3326,,,,,,91,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,"[[""B"",""A"",""B"",""A""],[""A"",""B"",""B"",""A""]]",No,0,1,1,2,1,B,,,,,,,,,,,,,,,,,,,,,
B,A,99,A,right,0,1.2293,,,,,,99,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,"[[""B"",""A"",""B"",""A""],[""A"",""B"",""B"",""A""]]",Yes,0,2,2,0,1,A,,,,,,,,,,,,,,,,,,,,,
B,A,38,B,left,0,0.756,,,,,,38,Stimuli/neutral/Still.jpg,Stimuli/social/happy/M02-Happy Man.mp4,Stimuli/social/angry/M06-Angry Man.mp4,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,"[[""B"",""A"",""B"",""A""],[""A"",""B"",""B"",""A""]]",No,0,3,3,1,1,A,,,,,,,,,,,,,,,,,,,,,
B,A,10,B,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,left,0,0.7814,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,74,B,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,left,0,0.5217,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
B,A,70,A,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,right,0,0.6372,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
B,A,86,B,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,0.552,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
A,B,86,A,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,0.7357,Incongruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,10,B,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,1.0464,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
A,B,70,A,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,1.3557,Congruent,0,social,2,0,2,0,1,,,,,,,,,,
A,B,74,A,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,1.0873,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
B,A,10,A,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,1.006,Incongruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,70,A,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,right,0,0.5634,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
B,A,74,A,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,0.439,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,86,A,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,right,0,1.8289,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
B,A,74,B,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,left,0,3.5627,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,86,A,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,right,0,1.4669,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
B,A,70,B,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,0.5126,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,10,B,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,left,0,1.1942,Incongruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
A,B,86,A,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,3.2098,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
A,B,74,A,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,4.1736,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,10,B,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,0.9591,Incongruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,70,B,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,1.8951,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
B,A,10,B,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,left,0,4.3857,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,70,B,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,1.8903,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
B,A,74,B,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,left,0,3.2102,Incongruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,86,B,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,1.0804,Congruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
A,B,79,A,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,1.093,Congruent,0,nonsocial,0,0,0,0,1,,,,,,,,,,
A,B,31,A,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,0.6837,Congruent,0,nonsocial,1,0,1,0,1,,,,,,,,,,
A,B,73,A,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,0.3626,Congruent,1,nonsocial,2,0,2,0,1,,,,,,,,,,
A,B,19,A,,,,,,,,,,,,,,Mipe92,001,2022-04-12_12h03.49.541,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,0.5789,Congruent,1,nonsocial,3,0,3,0,1,,,,,,,,,,
