left,right,stim,ParticipantAnswer,response_training.keys,response_training.corr,response_training.rt,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_social.ran,Stim,filename_neutral,filename_feedback_happy,filename_feedback_angry,CorrCatTrain,participant,session,date,expName,psychopyVersion,OS,frameRate,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,training_nonsocial.ran,CorrCat,CorrectAns,prob_fb.thisRepN,prob_fb.thisTrialN,prob_fb.thisN,prob_fb.thisIndex,prob_fb.ran,CorrCatProb,response_training_2.keys,response_training_2.corr,response_training_2.rt,Congr/Incongr,Reward,BlockType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,cycles.thisRepN,cycles.thisTrialN,cycles.thisN,cycles.thisIndex,cycles.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
A,B,99,B,right,0,2.5639,0,0,0,0,1,99,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,A,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,B,38,A,left,0,3.5046,0,1,1,3,1,38,Stimuli/neutral/Still.jpg,Stimuli/social/happy/M02-Happy Man.mp4,Stimuli/social/angry/M06-Angry Man.mp4,B,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,B,38,B,right,0,2.4638,0,2,2,1,1,38,Stimuli/neutral/Still.jpg,Stimuli/social/happy/M02-Happy Man.mp4,Stimuli/social/angry/M06-Angry Man.mp4,A,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,B,91,A,left,0,4.3426,0,3,3,2,1,91,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,B,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,B,98,A,left,0,2.9435,,,,,,98,Stimuli/neutral/Still.jpg,Stimuli/nonsocial/Right Tick.mp4,Stimuli/nonsocial/Wrong Tick.mp4,B,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,B,43,A,left,0,4.2999,,,,,,43,Stimuli/neutral/Still.jpg,Stimuli/nonsocial/Right Tick.mp4,Stimuli/nonsocial/Wrong Tick.mp4,A,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,0,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,B,53,B,right,0,4.9361,,,,,,53,Stimuli/neutral/Still.jpg,Stimuli/nonsocial/Right Tick.mp4,Stimuli/nonsocial/Wrong Tick.mp4,A,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,0,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,B,39,A,left,0,2.1092,,,,,,39,Stimuli/neutral/Still.jpg,Stimuli/nonsocial/Right Tick.mp4,Stimuli/nonsocial/Wrong Tick.mp4,B,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,B,38,B,right,0,4.6088,,,,,,38,Stimuli/neutral/Still.jpg,Stimuli/social/happy/M02-Happy Man.mp4,Stimuli/social/angry/M06-Angry Man.mp4,,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,"[[""B"",""B"",""A"",""A""],[""A"",""B"",""A"",""B""]]",No,0,0,0,1,1,A,,,,,,,,,,,,,,,,,,,,,
A,B,99,A,left,0,2.142,,,,,,99,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,"[[""B"",""B"",""A"",""A""],[""A"",""B"",""A"",""B""]]",Yes,0,1,1,0,1,A,,,,,,,,,,,,,,,,,,,,,
A,B,91,B,right,0,3.6997,,,,,,91,Stimuli/neutral/Still.jpg,Stimuli/social/happy/F01-Happy Women.mp4,Stimuli/social/angry/F04-Angry Women.mp4,,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,"[[""B"",""B"",""A"",""A""],[""A"",""B"",""A"",""B""]]",Yes,0,2,2,2,1,B,,,,,,,,,,,,,,,,,,,,,
A,B,38,B,right,0,3.1329,,,,,,38,Stimuli/neutral/Still.jpg,Stimuli/social/happy/M02-Happy Man.mp4,Stimuli/social/angry/M06-Angry Man.mp4,,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,"[[""B"",""B"",""A"",""A""],[""A"",""B"",""A"",""B""]]",Yes,0,3,3,3,1,B,,,,,,,,,,,,,,,,,,,,,
A,B,96,B,,,,,,,,,,,,,,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,4.4976,Congruent,1,social,0,0,0,0,1,,,,,,,,,,
A,B,80,A,,,,,,,,,,,,,,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,2.2315,Congruent,0,social,1,0,1,0,1,,,,,,,,,,
A,B,46,A,,,,,,,,,,,,,,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,2.8192,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,72,B,,,,,,,,,,,,,,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,1.4498,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
A,B,80,,,,,,,,,,,,,,,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,,0,,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
A,B,96,B,,,,,,,,,,,,,,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,1.6972,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
A,B,72,A,,,,,,,,,,,,,,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,1.3522,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
A,B,46,B,,,,,,,,,,,,,,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,2.6646,Incongruent,1,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
B,A,46,B,,,,,,,,,,,,,,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,left,0,2.7902,Congruent,0,social,0,0,0,0,1,,,,,,,,,,
B,A,72,A,,,,,,,,,,,,,,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,3.001,Congruent,1,social,1,0,1,0,1,,,,,,,,,,
B,A,80,B,,,,,,,,,,,,,,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,4.0085,Congruent,1,social,2,0,2,0,1,,,,,,,,,,
B,A,96,A,,,,,,,,,,,,,,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,right,0,3.2442,Congruent,0,social,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,,,,,,mida99,001,2022-04-26_16h09.55.542,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
