left,right,stim,ParticipantAnswer,response_training.keys,response_training.corr,response_training.rt,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_social.ran,Stim,filename_neutral,filename_feedback_happy,filename_feedback_angry,CorrCatTrain,participant,session,date,expName,psychopyVersion,OS,frameRate,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,training_nonsocial.ran,CorrCat,CorrectAns,prob_fb.thisRepN,prob_fb.thisTrialN,prob_fb.thisN,prob_fb.thisIndex,prob_fb.ran,CorrCatProb,response_training_2.keys,response_training_2.corr,response_training_2.rt,BlockType,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Congr/Incongr,cycles.thisRepN,cycles.thisTrialN,cycles.thisN,cycles.thisIndex,cycles.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
B,A,28,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,1.5262,nonsocial,0,0,0,0,1,Congruent,,,,,,,,,,
B,A,76,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,left,0,2.1068,nonsocial,1,0,1,0,1,,,,,,,,,,,
B,A,20,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,1.7235,nonsocial,2,0,2,0,1,Congruent,,,,,,,,,,
B,A,86,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,right,0,3.4651,nonsocial,3,0,3,0,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
A,B,20,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,2.0476,nonsocial,0,0,0,0,1,,,,,,,,,,,
A,B,76,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,1.6015,nonsocial,1,0,1,0,1,Congruent,,,,,,,,,,
A,B,28,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,0.8831,nonsocial,2,0,2,0,1,Congruent,,,,,,,,,,
A,B,86,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,0.412,nonsocial,3,0,3,0,1,Congruent,,,,,,,,,,
,,,,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
A,B,86,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,2.7316,nonsocial,0,0,0,0,1,Congruent,,,,,,,,,,
A,B,76,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,1.4831,nonsocial,1,0,1,0,1,Incongruent,,,,,,,,,,
A,B,28,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,0.7649,nonsocial,2,0,2,0,1,Congruent,,,,,,,,,,
A,B,20,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,0.4333,nonsocial,3,0,3,0,1,Incongruent,,,,,,,,,,
,,,,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
B,A,28,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,1.6833,nonsocial,0,0,0,0,1,Incongruent,,,,,,,,,,
B,A,86,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,1.1658,nonsocial,1,0,1,0,1,Congruent,,,,,,,,,,
B,A,76,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,2.0983,nonsocial,2,0,2,0,1,Incongruent,,,,,,,,,,
B,A,20,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,2.433,nonsocial,3,0,3,0,1,Congruent,,,,,,,,,,
,,,,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
A,B,27,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,2.9133,social,0,0,0,0,1,,,,,,,,,,,
A,B,77,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,2.1339,social,1,0,1,0,1,Incongruent,,,,,,,,,,
A,B,59,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,1.5451,social,2,0,2,0,1,,,,,,,,,,,
A,B,31,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,0.9213,social,3,0,3,0,1,Incongruent,,,,,,,,,,
,,,,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
A,B,27,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,3.3039,social,0,0,0,0,1,Congruent,,,,,,,,,,
A,B,77,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,2.3986,social,1,0,1,0,1,,,,,,,,,,,
A,B,31,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,2.9804,social,2,0,2,0,1,,,,,,,,,,,
A,B,59,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,1.1328,social,3,0,3,0,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
B,A,27,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,1.2458,social,0,0,0,0,1,Congruent,,,,,,,,,,
B,A,77,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,1.3818,social,1,0,1,0,1,Congruent,,,,,,,,,,
B,A,59,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,left,0,1.8672,social,2,0,2,0,1,,,,,,,,,,,
B,A,31,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,right,0,0.3892,social,3,0,3,0,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
A,B,59,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,1.3854,social,0,0,0,0,1,,,,,,,,,,,
A,B,27,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,1.5045,social,1,0,1,0,1,Congruent,,,,,,,,,,
A,B,77,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,1.3442,social,2,0,2,0,1,Congruent,,,,,,,,,,
A,B,31,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,1.2691,social,3,0,3,0,1,Congruent,,,,,,,,,,
,,,,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
A,B,27,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,1.7185,social,0,0,0,0,1,Congruent,,,,,,,,,,
A,B,59,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,0.4486,social,1,0,1,0,1,,,,,,,,,,,
A,B,77,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,0.3898,social,2,0,2,0,1,Congruent,,,,,,,,,,
A,B,31,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,0.5785,social,3,0,3,0,1,Congruent,,,,,,,,,,
,,,,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
B,A,77,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,1.0935,social,0,0,0,0,1,Incongruent,,,,,,,,,,
B,A,59,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,left,0,0.927,social,1,0,1,0,1,,,,,,,,,,,
B,A,31,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,1.2083,social,2,0,2,0,1,Congruent,,,,,,,,,,
B,A,27,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,0.5537,social,3,0,3,0,1,Congruent,,,,,,,,,,
,,,,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1
A,B,20,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,2.4848,nonsocial,0,0,0,0,1,,,,,,,,,,,
A,B,86,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,1.4419,nonsocial,1,0,1,0,1,,,,,,,,,,,
A,B,28,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,1.1329,nonsocial,2,0,2,0,1,Congruent,,,,,,,,,,
A,B,76,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,0.9331,nonsocial,3,0,3,0,1,Incongruent,,,,,,,,,,
,,,,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
A,B,76,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,2.0249,nonsocial,0,0,0,0,1,,,,,,,,,,,
A,B,20,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,No,,,,,,,left,0,0.8624,nonsocial,1,0,1,0,1,,,,,,,,,,,
A,B,28,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,0.9004,nonsocial,2,0,2,0,1,Congruent,,,,,,,,,,
A,B,86,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,0.5332,nonsocial,3,0,3,0,1,Congruent,,,,,,,,,,
,,,,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
B,A,28,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,1.3471,nonsocial,0,0,0,0,1,Congruent,,,,,,,,,,
B,A,76,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,left,0,1.3468,nonsocial,1,0,1,0,1,,,,,,,,,,,
B,A,86,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,0.7094,nonsocial,2,0,2,0,1,Congruent,,,,,,,,,,
B,A,20,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,0.6029,nonsocial,3,0,3,0,1,Congruent,,,,,,,,,,
,,,,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
A,B,76,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,1.2422,nonsocial,0,0,0,0,1,,,,,,,,,,,
A,B,28,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,0.9027,nonsocial,1,0,1,0,1,Congruent,,,,,,,,,,
A,B,20,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,1.1909,nonsocial,2,0,2,0,1,Congruent,,,,,,,,,,
A,B,86,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,1.038,nonsocial,3,0,3,0,1,Congruent,,,,,,,,,,
,,,,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,
A,B,20,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,2.6016,nonsocial,0,0,0,0,1,Incongruent,,,,,,,,,,
A,B,28,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,left,0,0.6547,nonsocial,1,0,1,0,1,Congruent,,,,,,,,,,
A,B,86,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,right,0,0.8752,nonsocial,2,0,2,0,1,Congruent,,,,,,,,,,
A,B,76,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,right,0,0.884,nonsocial,3,0,3,0,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,,,,,
B,A,86,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,1.3815,nonsocial,0,0,0,0,1,Congruent,,,,,,,,,,
B,A,20,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,3.7805,nonsocial,1,0,1,0,1,Congruent,,,,,,,,,,
B,A,76,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,0.8429,nonsocial,2,0,2,0,1,Congruent,,,,,,,,,,
B,A,28,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,0.5788,nonsocial,3,0,3,0,1,Congruent,,,,,,,,,,
,,,,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,
,,,,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1
B,A,27,A,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,Yes,,,,,,,right,0,3.7746,social,0,0,0,0,1,Congruent,,,,,,,,,,
B,A,77,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,B,Yes,,,,,,,left,0,2.0017,social,1,0,1,0,1,Congruent,,,,,,,,,,
B,A,59,B,,,,,,,,,,,,,,giba96,001,2022-03-02_17h01.29.075,RALT_PLD,2020.2.10,Win32,60,,,,,,A,No,,,,,,,left,0,1.6583,social,2,0,2,0,1,,,,,,,,,,,
