,Sub_ID,Stim,BlockType,Alpha,Theta,Rho,neg_ll,BIC
156,male99,89,social,0.009706195204251337,50.0,4.5397868702434395e-05,7.967443559042788,23.389607067449578
157,male99,97,social,0.8656548188743234,1.706248618857045,0.9999546021312976,7.072590324919182,21.599900599202364
158,male99,45,social,0.9999546021312976,17.407174997735975,4.5397868702434395e-05,7.636168127117669,22.72705620359934
159,male99,73,social,0.04210477753553322,50.0,8.416829994202469e-05,6.989937875151411,21.434595699666822
160,copr92,42,social,0.015940746725735387,50.0,4.5397868702434395e-05,7.9444345888267875,23.343589127017577
161,copr92,84,social,0.8206652335818929,50.0,4.5397868702434395e-05,6.842106409865473,21.13893276909495
162,copr92,32,social,0.024946099675702913,50.0,4.5397868702434395e-05,7.486011753902468,22.42674345716894
163,copr92,30,social,0.010585461652714498,50.0,4.5397868702434395e-05,7.937194466684744,23.32910888273349
164,copr92,95,nonsocial,4.5397868702434395e-05,1.0000000000000004,5.394972765108061e-05,8.317788846694302,24.090297642752606
165,copr92,35,nonsocial,4.5397868702434395e-05,1.0,4.5397868702434395e-05,8.3179023440085,24.090524637381
166,copr92,85,nonsocial,4.5397868702434395e-05,1.0,0.0009430445972664165,8.317788986884388,24.090297923132777
167,copr92,23,nonsocial,8.51478187080738e-05,34.23875336304882,0.021627408162482854,8.315210778875096,24.085141507114194
168,hezi87,20,social,4.5397868702434395e-05,1.0,0.02469000835280382,8.317792158493782,24.090304266351566
169,hezi87,24,social,0.9999546021312976,35.632128059027636,0.004557369971605828,7.4919846627507205,22.438689274865443
170,hezi87,46,social,0.03027356922542887,50.0,0.2589966787286427,7.809198544926264,23.07311703921653
171,hezi87,44,social,0.7648381895041771,50.0,0.012564270853029672,6.635248900464296,20.725217750292593
172,hezi87,21,nonsocial,0.5687865764037483,19.824858335655296,4.681341612559867e-05,6.935663211930298,21.3260463732246
173,hezi87,67,nonsocial,0.02347635961645671,50.0,6.944804767288081e-05,7.514744340049448,22.4842086294629
174,hezi87,85,nonsocial,4.5397868702434395e-05,1.0,4.5397868702434395e-05,8.317788881278535,24.09029771192107
175,hezi87,19,nonsocial,0.9999546021312976,1.8064105365272203,0.9999546021312976,7.109370325503581,21.673460600371165
176,vima01,10,social,0.37457598780699836,50.0,0.2940052840096807,2.116696805362173,11.688113560088347
177,vima01,94,social,4.5397868702434395e-05,1.0,7.06922186392937e-05,8.317902296888755,24.090524543141512
178,vima01,50,social,0.3425650252652944,50.0,0.3328871408983162,2.983156802234085,13.42103355383217
179,vima01,92,social,0.031344323565403,50.0,0.9999546021312976,3.582535389761477,14.619790728886954
180,vima01,41,nonsocial,0.9999391297525316,50.0,0.22747403123740054,2.090051007337831,11.634821964039663
181,vima01,47,nonsocial,0.6052643862628967,50.0,0.3304311353208831,0.9177248368675021,9.290169623099006
182,vima01,55,nonsocial,0.1996674061235143,50.0,0.9999546021312976,0.8167274864927484,9.088174922349499
183,vima01,13,nonsocial,0.30239201203878957,50.0,0.9999546001281531,0.7047943345165999,8.864308618397201
184,anfi01,48,social,0.19966687636009497,50.0,0.9999546021312976,0.8167274864905708,9.088174922345143
185,anfi01,58,social,0.2405342896869873,50.0,0.9999546021312976,0.7157354902450973,8.886190929854196
186,anfi01,34,social,0.3933987903983432,50.0,0.5178786252370978,0.6976852899134667,8.850090529190934
187,anfi01,14,social,0.34864171018005596,50.0,0.9205135758103378,0.7038504438628883,8.862420837089779
