Participant_ID,BlockType,Alpha_Win,Theta_Win,Rho_Win,Alpha_Loss,Theta_Loss,Rho_Loss,Neg_LL,BIC
pada94,nonsocial,0.5758051753572488,3.6797210149399286,0.8467168198195084,0.5912985587818672,1.0,0.49999999982094345,25.32602801400339,73.87926209345413
pada94,social,0.7852439757349216,5.091969110123923,0.944823516503785,0.18531269320327723,1.0,0.4993850485006264,22.20163713232047,67.63048033008829
lira02,nonsocial,0.3085723291885399,3.824632734216387,0.8013929586420269,0.4999999921825853,1.0,0.4901739558563432,25.2323781478027,73.69196236105275
lira02,social,0.7586081022736214,3.4246411678248005,0.6300848054099671,0.8433807207439993,1.0,0.5000867977030337,27.6284280043099,78.48406207406714
beka93,social,0.5620375615488357,4.177734337155264,0.9208686336826744,0.30497205272239525,1.4557506710800967,0.5010221675748174,25.8970949176909,75.02139590082915
beka93,nonsocial,0.6695435611704715,4.6277209271103334,0.9325962371854479,0.19372051003779908,1.0,0.49999982731958903,24.095005704711685,71.41721747487071
mada01,social,0.523062552781722,4.798167181917615,0.9333032217460993,0.15210061439309513,1.0,0.4999999394546669,23.39299579712764,70.01319765970263
mada01,nonsocial,0.7827947086267443,5.128247135650699,0.946900155064733,0.16658184870819354,1.0,0.5001620003438405,21.377661160062967,65.98252838557329
chga99,nonsocial,0.3614726216933574,3.6867535401715426,0.7310713424200488,0.44007269133708893,1.0,0.4999992258027541,28.160057863205598,79.54732179185854
chga99,social,0.7750235836075314,5.0908027823274375,0.9286927863533619,0.43767349582493414,1.0,0.4999999918567921,17.5259549158841,58.27911589721555
flsc98,nonsocial,0.8255929244191275,4.933168013578111,0.952189401658996,0.14075759627360682,2.336910857841679,0.4999999900410319,13.168958075223978,49.5651222158953
flsc98,social,0.797481518093048,5.733982917704194,0.9590829785666068,0.11409625036107349,2.338786525471766,0.5000001377215925,14.465147965484757,52.15750199641686
flcs96,social,0.8392644787996876,3.638245281714793,0.9317922207886288,0.06745867981871599,1.7047910194501945,0.4999575657353541,14.886931634613278,53.0010693346739
flcs96,nonsocial,0.823917557019952,4.1066885137719495,0.942148682656496,0.1354158357546763,2.3598508998478156,0.49999999682184715,12.026133149286704,47.279472364020755
mike91,nonsocial,0.5017789744270962,3.2025288770618334,0.8453072554890277,0.7113063983708854,1.0,0.5000001064758857,28.911403785485753,81.05001363641885
mike91,social,0.7535097779741885,4.519704242556511,0.8912434608129355,0.30522467629126115,1.0,0.49999999873932854,24.29146054834957,71.81012716214649
nona99,nonsocial,0.7159615398874712,3.783812954198642,0.7274739573808086,0.3859778449556248,1.0,0.4993469442384714,28.276477041337532,79.7801601481224
nona99,social,0.5399700228888854,4.122508093134068,0.8234858157631787,0.5000329653990673,1.0,0.4999886358674978,23.63597652295894,70.49915911136523
ango96,social,0.5225875349838139,4.064900131067045,0.885152238075777,0.49997433583418516,1.0,0.5000000330806272,23.420402286581826,70.068010638611
ango96,nonsocial,0.6917670267082177,2.8475731604956973,0.6169626161205071,0.49903452573541496,1.0,0.4999999781276619,31.720724626356013,86.66865531815938
elgr00,social,0.7875204089509046,4.993295956855128,0.945759921846982,0.25244928365941505,1.0,0.4999998846198275,11.625808945473656,46.47882395639466
elgr00,nonsocial,0.794978184575291,5.3338521540983415,0.9604980293787738,0.10608472215385178,3.054647310720804,0.5000058106914227,15.380551470737323,53.988309006921995
supu93,nonsocial,0.733290755485904,4.917336917697858,0.9339605529927762,0.5015046276950724,1.0,0.4999999999713671,17.185406546676393,57.598019158800135
supu93,social,0.6439700784116763,4.06321584106279,0.8177420702754509,0.2385543058315637,1.0,0.4985802367917481,27.03628443028295,77.29977492601324
sisp99,social,0.6840959739308103,3.2797089510930464,0.48788461450462617,0.4999999650077478,1.0,0.49691388073583287,31.542768494258645,86.31274305396464
sisp99,nonsocial,0.4259128845353709,3.4949870875207703,0.7898617295070492,0.5045193739194418,1.0,0.5000000044349168,29.88013478966913,82.9874756447856
caka98,nonsocial,0.6745712626938216,2.655131005898669,0.4844346207254703,0.6826784947491773,1.0,0.50014339891565,30.932917185527113,85.09304043650158
caka98,social,0.7547289737669681,5.015012229846277,0.939150041120879,0.3308198722706111,1.1202930157352577,0.4999998890654322,17.950696828272882,59.12859972199311
papa97,nonsocial,0.5001201887498317,4.379779895697807,0.6974280193452784,0.614979441811488,1.0,0.5000358130659988,27.41890740067442,78.06502086679619
papa97,social,0.49603782991427453,3.306203996717636,0.7601138464260996,0.360982370929708,1.0,0.49999999991755173,30.78830136390818,84.8038087932637
kaho97,social,0.5962378994903846,4.148521368587634,0.901818170123705,0.2513287053197658,1.0,0.4999999993530191,25.845776880743937,74.91875982693523
kaho97,nonsocial,0.7908287883527675,4.696434548293205,0.9362658363165431,0.3712388977341708,1.4781754583637923,0.5000037342567359,21.427031736626958,66.08126953870126
hese83,nonsocial,0.350567751466776,3.1734757694607394,0.7152454651952846,0.6120401264609566,1.0,0.4995137784974698,28.03421119068746,79.29562844682226
hese83,social,0.5000000243626017,4.421050868603746,0.6765782936090676,0.39980600493663654,1.0,0.499536198985881,29.42688474259082,82.08097555062898
tost94,social,0.6360115366895701,4.142166341326111,0.9063925892371677,0.5065181643484981,1.0,0.5008390238267376,24.811170710556734,72.84954748656082
tost94,nonsocial,0.7468862187399111,4.777930207564824,0.913938209146502,0.23272571672946082,1.0,0.5000413464249464,25.605990685868385,74.43918743718412
beka95,social,0.6663373790258607,1.0,0.0661205785240926,0.04907226027581639,4.153697662100134,0.5043370494320194,32.376959690605865,87.98112544665908
beka95,nonsocial,0.7964777411255137,4.359057143977784,0.9394412394813682,0.09881272289647304,1.0408379822599674,0.49999175340013957,22.5504838035278,68.32817367250294
piob00,nonsocial,0.7144299815487624,4.641743002875499,0.9456026641649579,0.24091276106086135,2.424197085835817,0.5000405732082808,21.654016429839018,66.53523892512538
piob00,social,0.5003513406934538,5.266834273241291,0.951623743527133,0.1515384678255432,2.070582711132944,0.49999999939060025,20.83556894240081,64.89834395024897
matr95,nonsocial,0.5088102749345952,3.0712689604274326,0.7980374475375438,0.25124320894565366,1.0,0.49999995516323215,31.028411888725213,85.28402984289778
matr95,social,0.4656814085262616,1.0,0.29140123768233656,0.4999310768802265,1.0,0.5000000040915674,33.77585431837856,90.77891470220447
male99,nonsocial,0.500159389151119,2.9220270093642777,0.6507509548801209,0.49207421313840183,1.0,0.4999999999535705,32.312780099128744,87.85276626370484
male99,social,0.5001108854178494,2.5366553386178308,0.5770328341005427,0.2898294475468227,1.0,0.5000352822870482,34.144430915442584,91.51606789633252
copr92,social,0.4999887460705334,2.248799092229826,0.29768034426454015,0.4461490312209002,1.0,0.5039572856465588,33.817350641564126,90.8619073485756
copr92,nonsocial,0.7806951750379856,1.0,0.11328351301095442,0.10013674908634501,3.382300217938465,0.506964211185803,34.03262812197931,91.29246230940596
hezi87,social,0.49971754192653284,2.7841558833381645,0.5403105371245307,0.5023957425216126,1.0,0.5010489646792463,31.99315420464613,87.21351447473961
hezi87,nonsocial,0.35202194137439147,3.397873201941273,0.23021469863754138,0.5942333223023158,1.0,0.4999999988524164,32.80090626950293,88.82901860445321
vima01,social,0.6127613622895548,4.542916550919844,0.867463727918488,0.5408285922107272,1.0,0.4999999938792406,18.63533506609009,60.49787619762753
vima01,nonsocial,0.6016156781765969,5.14403702556764,0.9492849892710656,0.3751814067778342,1.957873439433796,0.49972137517579013,18.9236368867943,61.074479839035945
anfi01,social,0.8015559570495717,5.58062689943983,0.9545857616768922,0.32752746159778395,2.019642958175246,0.49994837613430254,13.865801058421322,50.95880818228999
anfi01,nonsocial,0.5012010300238798,3.6096637783166297,0.8770574978733305,0.2188855266258742,1.0,0.49999999928619965,27.46864053138819,78.16448712822373
leas96,social,0.3081282448813265,3.3785547887328646,0.807859760824832,0.26055700977719454,1.0,0.5000000898731618,31.40364909094525,86.03450424733785
leas96,nonsocial,0.7946484819979466,4.214989445797829,0.9065733648262386,0.10419423888532552,1.0,0.4992368586665846,28.476449524561396,80.18010511457014
leal92,nonsocial,0.758825142208194,4.097682741234184,0.9082238443746653,0.3621471241491839,1.0,0.4999999749687542,22.371608920232063,67.97042390591147
leal92,social,0.49312423595128185,2.3116660967126386,0.5002323192642048,0.5164004148442751,1.0,0.4995844500089421,32.93379711507374,89.09480029559482
hamo95,nonsocial,0.45488689050030173,2.8012935977641913,0.8449371473712414,0.36256099855742224,1.0,0.5001972010620478,30.478275367637785,84.18375680072292
hamo95,social,0.5000000037188493,3.4745217975934093,0.7397777648487227,0.4356881936237374,1.0,0.500046387430473,29.577555511917424,82.3823170892822
alka88,social,0.7743520351339707,3.5367372530541763,0.8742415589317968,0.2821045609850912,1.0,0.5000713258484246,27.88332742930787,78.99386092406309
alka88,nonsocial,0.7279934590600177,4.814618370532963,0.9282915616164911,0.5060584792820819,1.0,0.5019888319580693,20.91736097164701,65.06192800874138
elmi00,nonsocial,0.6828958048827564,3.619729061318541,0.5214288740519848,0.5000570791105119,1.0,0.4978265773946614,30.4900544850003,84.20731503544795
elmi00,social,0.7168057519653377,4.060125093340536,0.7285564099834032,0.7575712702345213,1.0,0.49991181750531505,29.623142664249055,82.47349139394547
maro96,nonsocial,0.779054920408603,5.141419578038069,0.9449116806462814,0.6680642142091119,1.0,0.5008928043644737,18.47523903073619,60.17768412691973
maro96,social,0.7115125465601776,3.5680214061348265,0.8911218152354178,0.4641424005758442,1.0,0.49991527104103956,27.242080423158782,77.71136691176491
thha00,social,0.4120356945225189,4.268926183424881,0.7338615701464032,0.44958863117466447,1.0,0.5005308049848176,26.322206579923787,75.87161922529492
thha00,nonsocial,0.6714335598421626,4.806633844067403,0.952016627340474,0.05251349222839149,2.3248174653411495,0.49999999855029587,23.049748232343685,69.32670253013472
mida99,social,0.3669584573387093,2.70945431583257,0.24969251775945742,0.725729778292148,1.0,0.49822547508187565,33.417384179699475,90.0619744248463
mida99,nonsocial,0.7535104368910532,4.613635478300297,0.9435984493500691,0.06136461528476847,1.1029400551299455,0.5001263518339846,23.71783418342572,70.66287443229879
sasu98,social,0.4070576410459248,4.188154532238852,0.814999155906607,0.21312644265826616,1.0,0.5000000370167542,30.659823426654352,84.54685291875606
sasu98,nonsocial,0.7574732295174414,3.4620468327812506,0.7976611936831225,0.6541724595735552,1.0,0.49998872916377013,25.27148858912771,73.77018324370277
joab01,nonsocial,0.7938791842612796,4.151821524203933,0.9385694631259688,0.23461518233521034,1.9066756703379573,0.5000061532522505,11.455965219861495,46.13913650517034
joab01,social,0.8144881271875629,3.6215054793407915,0.9353360506880919,0.1591229896275016,2.299074593825576,0.5000016443551702,11.372446471379547,45.97209900820644
udsc88,social,0.817081915289768,4.075591016520213,0.9439427421075852,0.15916023696457024,2.624680146307096,0.49998439920231696,12.142921759199968,47.513049583847284
udsc88,nonsocial,0.8064674512369531,5.031800846395603,0.9485889086671532,0.11145955153142552,1.53349987348778,0.5000000076967217,13.50688293798046,50.24097194140827
tred59,nonsocial,0.7701552248746348,5.348629122250532,0.9564454911821133,0.21817441454648867,2.1320348185180835,0.4999999987303897,18.764161856361035,60.75552977816942
tred59,social,0.7200232373388723,3.662859112857022,0.9430317005575337,0.09235463133147082,2.4006997609624596,0.4999325329410462,26.49261315728203,76.2124323800114
juzi87,nonsocial,0.7367308795436457,3.5044841874651076,0.691317374743173,0.461202741464112,1.0,0.4896364843278842,28.26586424260692,79.7589345506612
juzi87,social,0.32899012342244593,3.582786298606018,0.5332088640858726,0.5491456560840838,1.0,0.500000865640918,31.57292366306753,86.3730533915824
mabe00,nonsocial,0.7444022197755691,2.521590821124777,0.7756537281144009,0.42600725999576294,1.0,0.5000002192694848,30.886765874806294,85.00073781505994
mabe00,social,0.6998133337475134,3.4488268999064258,0.8890222248504716,0.14046937239716042,1.0,0.49646999240655737,29.826167230668144,82.87954052678364
anpe97,nonsocial,0.7828518467298125,4.51799694199226,0.9165277860393923,0.07948831517022667,1.0,0.5000000021338219,26.21583926955599,75.65888460455932
anpe97,social,0.2569368560746614,3.8086434793353594,0.735099679274397,0.6923336957131633,1.0,0.4999999991611792,24.367167864453354,71.96154179435405
yach03,nonsocial,0.5119579984491227,3.358566973484017,0.881749218880646,0.5056641820884216,1.0,0.5021907958037337,28.46410332743205,80.15541272031145
yach03,social,0.7406967518518749,1.0,0.06866294538988062,0.0724916902704521,4.492049617835798,0.5000000013864416,31.731352987802786,86.68991204105292
gefr88,nonsocial,0.7355141972957876,4.800006271985523,0.9274771034592203,0.5429144627085497,1.223725533931253,0.4974251612584794,14.823347979092846,52.873902023633036
gefr88,social,0.7661012056283782,5.081462984510867,0.9349028601759833,0.2588518653338094,1.0,0.5000000147431879,20.302595476569905,63.83239701858716
node99,social,0.7780514216289074,3.698828241743281,0.8468026550765755,0.4978896017199945,1.0,0.5004840323161283,22.675221973864613,68.57765001317657
node99,nonsocial,0.7685522279079011,4.799788688027691,0.9383890962944864,0.446319592844414,1.0,0.5000000000925597,20.56800159820072,64.3632092618488
flre91,social,0.7999215278895543,5.499655740025295,0.9528322735840513,0.1689127810249647,1.0198326686738441,0.4997542657891059,18.790031248274666,60.80726856199668
flre91,nonsocial,0.7251696370312455,4.862894272518683,0.9306412863085538,0.6861104882734539,1.400155623857863,0.5000001541044615,14.409597709998058,52.04640148544347
kasi98,nonsocial,0.8199410030557243,4.275503791848892,0.9457121081977824,0.09422980430614115,2.0355020900906378,0.4999999996874782,14.516362870629722,52.25993180670679
kasi98,social,0.7920585398849949,4.637449779851226,0.9425046170664303,0.12661167515303687,1.50162366070202,0.49999999936366724,12.822802210045642,48.872810485538636
veri93,social,0.6447901397325914,1.0,0.5003746130460787,0.6707825298253319,1.061372136124809,0.5004469364036033,33.20441591257406,89.63603789059547
veri93,nonsocial,0.6664110706856619,2.9699556779634526,0.6908110477524039,0.7581095905152881,1.0,0.5000006274429714,32.856094091614246,88.93939424867584
alsp92,social,0.744718524463701,3.117483205027342,0.5091560190222454,0.5452699415117513,1.0,0.4999999999559297,32.42145577834793,88.0701176221432
alsp92,nonsocial,0.7990226550716577,3.6182494176050835,0.7925082135943804,0.5589393570723444,1.0,0.5000000150715562,23.670430698364875,70.5680674621771
dmal96,social,0.7068459892608261,4.760900325463311,0.9392535237249668,0.13651496883667383,1.0,0.4999907741062526,22.419168410392345,68.06554288623204
dmal96,nonsocial,0.7782650404271007,4.964919841336669,0.9429849440564606,0.29654752380935795,1.4666218564275173,0.5000004428982877,19.153379804234746,61.53396567391684
ivmi00,nonsocial,0.4999999987860031,3.655124639505153,0.8565334277775809,0.13265677022219755,1.0,0.5061656714886273,31.95332992174256,87.13386590893248
ivmi00,social,0.5149814440361687,3.8970284471933585,0.7047133389545085,0.15901225743816896,1.0,0.4999885873552733,32.98465197527745,89.19651001600225
mira97,nonsocial,0.5593387779470536,4.274684528492753,0.9305485777668857,0.4259593865149768,1.0,0.5000000028060079,21.678490790287658,66.58418764602266
mira97,social,0.7135155402093357,4.707399343670434,0.9461236636802737,0.3447132265946169,2.4444902194045044,0.5008911552679237,20.070709665439832,63.36862539632701
nito82,social,0.2675116823131956,3.680428514714345,0.45945914149354916,0.502693310154744,1.0,0.49686262940292536,31.881004292187257,86.98921464982186
nito82,nonsocial,0.560795266242156,1.0,0.08863112826526545,0.05726547544659567,4.051195665424306,0.49999999879243695,31.216830367727894,85.66086680090314
fake01,nonsocial,0.7956076014968456,2.6079023798953216,0.8416966939379101,0.4515714872969163,1.0,0.4999973590988475,29.61009943436112,82.44740493416958
fake01,social,0.796316371763581,2.501327258255239,0.7962351200589248,0.6934873120831967,1.0,0.5000086969768259,28.583930049202934,80.39506616385322
pavi95,nonsocial,0.30258561843649767,3.3590033486290976,0.8254703711242873,0.7198011614034507,1.0,0.5000568374840216,30.754832462675868,84.73687099079908
pavi95,social,0.5033312991223762,3.5584905199384544,0.6499239189912908,0.4478530246054667,1.0,0.5219672636059897,31.99250796436887,87.21222199418509
clwe99,social,0.643252969450182,4.815843883258129,0.9381810196334539,0.2325304313691796,1.0,0.4998651414509638,22.031654430844718,67.29051492713678
clwe99,nonsocial,0.8165299668303362,3.786762273049353,0.8967499498145342,0.7988257341268691,2.126381888646559,0.49982262008529615,21.107418814538843,65.44204369452504
djlu96,social,0.5893541367787523,3.478081046045827,0.7612418694041461,0.45697738744799493,1.0,0.5000003989141447,28.41822694743963,80.06365996032662
djlu96,nonsocial,0.8202453058754609,2.6343346275455897,0.8687790278376788,0.08725302012648543,1.0,0.5000000922347128,32.653909569058726,88.5350252035648
maar97,nonsocial,0.7897282333912322,4.79828318361353,0.9464632603651393,0.1335817893991193,1.0427118550564713,0.5016078805820352,13.424498734917082,50.07620353528151
maar97,social,0.7975996880624813,4.444846588039927,0.9430806782836251,0.10826770839895315,1.5640046979048503,0.4999966768293764,14.264177834728642,51.75556173490463
chpo96,nonsocial,0.7463818175585414,3.6911615990501065,0.7804139719354026,0.8185128856722603,1.0,0.4999953865977174,28.32346099397381,79.87412805339497
chpo96,social,0.745457732423597,4.71812882792861,0.9065942596678508,0.6801971688717259,1.0,0.4999949005904276,19.22626713167436,61.679740328796065
kaba96,social,0.7915290107737698,5.800138684312798,0.9590348245703245,0.11130746689827357,2.3488954437173333,0.4999999998327367,14.48671633487532,52.200638735197984
kaba96,nonsocial,0.7958437133454713,5.396409125263317,0.957464025056531,0.09835634466427479,2.3813542048567022,0.49999048566285337,15.572171654097787,54.37154937364292
brte95,social,0.5905579409560198,2.6337923244702828,0.5521155344377604,0.5009370387757612,1.0,0.5065073411106665,32.82669366705148,88.8805933995503
brte95,nonsocial,0.47092618864181574,2.188192803930483,0.37454530908402545,0.6681573741794652,1.0,0.5000942020263287,33.45512936235908,90.13746479016551
olka98,nonsocial,0.4985501072201236,1.9584563589200843,0.7497120819946441,0.5000000055124513,1.0,0.494073018549865,33.856833519853275,90.9408731051539
olka98,social,0.6623427087519858,4.641784026067846,0.8426663612192267,0.4142218653788551,1.0,0.49999998774371107,25.42306063527854,74.07332733600443
mipe92,social,0.5073166314521971,2.942740474351712,0.5932664208024868,0.49460410065755833,1.0,0.49961798505625493,31.090501318356893,85.40820870216113
mipe92,nonsocial,0.5000372315629099,4.2105872625248635,0.8629793058351727,0.5725354159236732,1.0,0.49999494817438517,19.85804571208723,62.943297489621806
guek86,nonsocial,0.6574865470102761,4.192176032747348,0.7850991770213792,0.743530880662812,1.0,0.5000000019559957,24.46916772259591,72.16554151063917
guek86,social,0.7444647582032214,4.122874926040023,0.9014926683971994,0.11889129677346821,1.0,0.4999983948857088,28.655032118017772,80.53727030148289
fegr98,nonsocial,0.795204763213645,4.760493085365466,0.9441175047452114,0.27251352925827216,1.126465011339372,0.49999999881137924,11.2504545459675,45.72811515738235
fegr98,social,0.8102659016537195,4.821413637468064,0.9481283824230826,0.1620351414304546,1.6425128278526924,0.499087474481809,12.20772103989415,47.64264814523565
